,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
9618,41204868,2024-01-02 16:11:08,buy,0.01,eurusd,1.09568,0.0,1.09568,2024-01-02 16:51:46,1.09569,-0.1,0.0,0.0,0.01,143568.56999999975
9621,41204890,2024-01-02 16:13:02,buy,0.01,eurusd,1.09566,0.0,1.09568,2024-01-02 16:51:46,1.09569,-0.1,0.0,0.0,0.03,143569.88999999975
9622,41204899,2024-01-02 16:14:01,buy,0.01,eurusd,1.09569,0.0,1.09568,2024-01-02 16:51:46,1.09569,-0.1,0.0,0.0,0.0,143569.78999999975
9625,41204926,2024-01-02 16:18:03,buy,0.01,eurusd,1.09566,0.0,1.09568,2024-01-02 16:51:46,1.09569,-0.1,0.0,0.0,0.03,143571.98999999976
9628,41204974,2024-01-02 16:31:02,buy,0.01,eurusd,1.09545,0.0,1.09568,2024-01-02 16:51:46,1.09569,-0.1,0.0,0.0,0.24,143576.10999999975
9629,41204990,2024-01-02 16:35:01,buy,0.01,eurusd,1.09537,0.0,1.09568,2024-01-02 16:51:46,1.09569,-0.1,0.0,0.0,0.32,143576.32999999975
9630,41204998,2024-01-02 16:36:01,buy,0.01,eurusd,1.09535,0.0,1.09568,2024-01-02 16:51:46,1.09569,-0.1,0.0,0.0,0.34,143576.56999999975
9631,41205005,2024-01-02 16:37:03,buy,0.01,eurusd,1.09518,0.0,1.09568,2024-01-02 16:51:46,1.09569,-0.1,0.0,0.0,0.51,143576.97999999975
9632,41205014,2024-01-02 16:38:01,buy,0.01,eurusd,1.09509,0.0,1.09568,2024-01-02 16:51:46,1.09569,-0.1,0.0,0.0,0.6,143577.47999999975
9633,41205023,2024-01-02 16:39:04,buy,0.01,eurusd,1.09486,0.0,1.09568,2024-01-02 16:51:46,1.09569,-0.1,0.0,0.0,0.83,143578.20999999973
9636,41205044,2024-01-02 16:41:01,buy,0.02,eurusd,1.09486,0.0,1.09568,2024-01-02 16:51:46,1.09569,-0.2,0.0,0.0,1.66,143579.70999999973
9637,41205054,2024-01-02 16:42:02,buy,0.02,eurusd,1.09477,0.0,1.09568,2024-01-02 16:51:46,1.09569,-0.2,0.0,0.0,1.84,143581.34999999974
9638,41205061,2024-01-02 16:43:01,buy,0.02,eurusd,1.0947,0.0,1.09568,2024-01-02 16:51:46,1.09569,-0.2,0.0,0.0,1.98,143583.12999999974
9639,41205071,2024-01-02 16:44:01,buy,0.02,eurusd,1.09454,0.0,1.09568,2024-01-02 16:51:46,1.09569,-0.2,0.0,0.0,2.3,143585.22999999975
