,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
13732,41358921,2024-01-17 17:20:02,sell,0.04,eurusd,1.08638,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.4,0.0,0.02,-10.52,151241.33999999944
13733,41358965,2024-01-17 17:22:03,sell,0.04,eurusd,1.08635,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.4,0.0,0.02,-10.64,151230.31999999942
13737,41359143,2024-01-17 17:40:04,sell,0.04,eurusd,1.08643,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.4,0.0,0.02,-10.32,151223.39999999944
13738,41359192,2024-01-17 17:48:04,sell,0.04,eurusd,1.08653,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.4,0.0,0.02,-9.92,151213.09999999945
13740,41359232,2024-01-17 17:49:03,sell,0.04,eurusd,1.08674,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.4,0.0,0.02,-9.08,151203.43999999945
13742,41359337,2024-01-17 17:51:02,sell,0.04,eurusd,1.08676,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.4,0.0,0.02,-9.0,151193.91999999943
13743,41359376,2024-01-17 17:52:01,sell,0.04,eurusd,1.08679,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.4,0.0,0.02,-8.88,151184.65999999945
13744,41359411,2024-01-17 17:53:01,sell,0.04,eurusd,1.08692,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.4,0.0,0.02,-8.36,151175.91999999946
13762,41360208,2024-01-17 19:10:18,sell,0.04,eurusd,1.08705,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.4,0.0,0.02,-7.84,151194.15999999945
13763,41360245,2024-01-17 19:11:02,sell,0.04,eurusd,1.08705,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.4,0.0,0.02,-7.84,151185.93999999945
13764,41360281,2024-01-17 19:12:03,sell,0.06,eurusd,1.08706,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.6,0.0,0.04,-11.7,151173.67999999944
13765,41360316,2024-01-17 19:13:03,sell,0.06,eurusd,1.08705,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.6,0.0,0.04,-11.76,151161.35999999943
13766,41360353,2024-01-17 19:14:13,sell,0.06,eurusd,1.0871,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.6,0.0,0.04,-11.46,151149.33999999944
13767,41360394,2024-01-17 19:17:01,sell,0.06,eurusd,1.08716,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.6,0.0,0.04,-11.1,151137.67999999944
13768,41360431,2024-01-17 19:18:19,sell,0.06,eurusd,1.08718,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.6,0.0,0.04,-10.98,151126.13999999943
13769,41360470,2024-01-17 19:21:03,sell,0.06,eurusd,1.0872,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.6,0.0,0.04,-10.86,151114.71999999945
13770,41360511,2024-01-17 19:22:09,sell,0.06,eurusd,1.08725,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.6,0.0,0.04,-10.56,151103.59999999945
13771,41360546,2024-01-17 19:23:03,sell,0.08,eurusd,1.08726,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.8,0.0,0.05,-14.0,151088.84999999945
13772,41360583,2024-01-17 19:24:06,sell,0.08,eurusd,1.08729,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.8,0.0,0.05,-13.76,151074.33999999944
13774,41360653,2024-01-17 19:25:07,sell,0.08,eurusd,1.0873,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.8,0.0,0.05,-13.68,151060.48999999944
13775,41360691,2024-01-17 19:26:01,sell,0.08,eurusd,1.0874,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.8,0.0,0.05,-12.88,151046.85999999943
13780,41360885,2024-01-17 19:38:04,sell,0.08,eurusd,1.08746,0.0,1.08904,2024-01-18 07:54:59,1.08901,-0.8,0.0,0.05,-12.4,151037.82999999943
13781,41360926,2024-01-17 19:41:02,sell,0.1,eurusd,1.08751,0.0,1.08904,2024-01-18 07:54:59,1.08901,-1.0,0.0,0.06,-15.0,151021.88999999943
13782,41360963,2024-01-17 19:42:08,sell,0.1,eurusd,1.0876,0.0,1.08904,2024-01-18 07:54:59,1.08901,-1.0,0.0,0.06,-14.1,151006.84999999945
13783,41360998,2024-01-17 19:43:03,sell,0.1,eurusd,1.08774,0.0,1.08904,2024-01-18 07:54:59,1.08901,-1.0,0.0,0.06,-12.7,150993.20999999944
13786,41361074,2024-01-17 19:44:03,sell,0.1,eurusd,1.08771,0.0,1.08904,2024-01-18 07:54:59,1.08901,-1.0,0.0,0.06,-13.0,150979.64999999944
13788,41361194,2024-01-17 19:46:01,sell,0.12,eurusd,1.08787,0.0,1.08904,2024-01-18 07:54:59,1.08901,-1.2,0.0,0.07,-13.68,150965.09999999945
