,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
11793,41275623,2024-01-10 18:26:03,buy,0.01,eurusd,1.09695,0.0,1.09714,2024-01-10 21:38:54,1.09714,-0.1,0.0,0.0,0.19,146535.87999999945
11795,41275692,2024-01-10 18:27:01,buy,0.01,eurusd,1.0969,0.0,1.09714,2024-01-10 21:38:54,1.09714,-0.1,0.0,0.0,0.24,146534.08999999944
11796,41275733,2024-01-10 18:28:03,buy,0.01,eurusd,1.09684,0.0,1.09714,2024-01-10 21:38:54,1.09714,-0.1,0.0,0.0,0.3,146534.28999999946
11798,41275805,2024-01-10 18:30:11,buy,0.01,eurusd,1.09687,0.0,1.09714,2024-01-10 21:38:54,1.09714,-0.1,0.0,0.0,0.27,146532.52999999945
11799,41275839,2024-01-10 18:31:01,buy,0.01,eurusd,1.09679,0.0,1.09714,2024-01-10 21:38:54,1.09714,-0.1,0.0,0.0,0.35,146532.77999999945
11800,41275890,2024-01-10 18:37:03,buy,0.01,eurusd,1.09655,0.0,1.09714,2024-01-10 21:38:54,1.09714,-0.1,0.0,0.0,0.59,146533.26999999944
11809,41276494,2024-01-10 20:24:02,buy,0.01,eurusd,1.09638,0.0,1.09714,2024-01-10 21:38:54,1.09714,-0.1,0.0,0.0,0.76,146519.84999999945
11810,41276541,2024-01-10 20:29:05,buy,0.01,eurusd,1.09639,0.0,1.09714,2024-01-10 21:38:54,1.09714,-0.1,0.0,0.0,0.75,146520.49999999945
11811,41276576,2024-01-10 20:30:14,buy,0.01,eurusd,1.09626,0.0,1.09714,2024-01-10 21:38:54,1.09714,-0.1,0.0,0.0,0.88,146521.27999999945
11812,41276651,2024-01-10 20:46:01,buy,0.01,eurusd,1.09626,0.0,1.09714,2024-01-10 21:38:54,1.09714,-0.1,0.0,0.0,0.88,146522.05999999944
11813,41276694,2024-01-10 20:50:01,buy,0.02,eurusd,1.09625,0.0,1.09714,2024-01-10 21:38:54,1.09714,-0.2,0.0,0.0,1.78,146523.63999999943
