,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
14663,41400260,2024-01-22 08:36:01,sell,0.02,eurusd,1.08916,0.0,1.08879,2024-01-22 08:50:03,1.08876,-0.2,0.0,0.0,0.8,156560.0699999995
14664,41400299,2024-01-22 08:37:03,sell,0.02,eurusd,1.0893,0.0,1.08879,2024-01-22 08:50:03,1.08876,-0.2,0.0,0.0,1.08,156560.94999999952
14665,41400337,2024-01-22 08:38:01,sell,0.02,eurusd,1.08934,0.0,1.08879,2024-01-22 08:50:03,1.08876,-0.2,0.0,0.0,1.16,156561.9099999995
14666,41400378,2024-01-22 08:39:01,sell,0.02,eurusd,1.08944,0.0,1.08879,2024-01-22 08:50:03,1.08876,-0.2,0.0,0.0,1.36,156563.06999999954
