,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
8420,41179438,2023-12-27 10:33:08,buy,0.01,eurusd,1.10585,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.1,0.0,0.0,0.08,141358.12999999998
8422,41179451,2023-12-27 10:35:06,buy,0.01,eurusd,1.10568,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.1,0.0,0.0,0.25,141360.55999999997
8423,41179459,2023-12-27 10:36:01,buy,0.01,eurusd,1.10568,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.1,0.0,0.0,0.25,141360.70999999996
8424,41179466,2023-12-27 10:37:07,buy,0.01,eurusd,1.10564,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.1,0.0,0.0,0.29,141360.89999999997
8425,41179475,2023-12-27 10:39:02,buy,0.01,eurusd,1.10558,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.1,0.0,0.0,0.35,141361.14999999997
8426,41179493,2023-12-27 10:44:03,buy,0.01,eurusd,1.10558,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.1,0.0,0.0,0.35,141361.39999999997
8427,41179502,2023-12-27 10:46:05,buy,0.01,eurusd,1.10559,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.1,0.0,0.0,0.34,141361.63999999996
8428,41179525,2023-12-27 10:55:08,buy,0.01,eurusd,1.10558,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.1,0.0,0.0,0.35,141361.88999999996
8429,41179532,2023-12-27 10:56:02,buy,0.01,eurusd,1.10548,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.1,0.0,0.0,0.45,141362.23999999996
8430,41179539,2023-12-27 10:57:03,buy,0.01,eurusd,1.10533,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.1,0.0,0.0,0.6,141362.73999999996
8431,41179564,2023-12-27 11:05:11,buy,0.02,eurusd,1.10535,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.2,0.0,0.0,1.16,141363.69999999995
8432,41179570,2023-12-27 11:06:02,buy,0.02,eurusd,1.10523,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.2,0.0,0.0,1.4,141364.89999999997
8433,41179578,2023-12-27 11:07:02,buy,0.02,eurusd,1.10519,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.2,0.0,0.0,1.48,141366.17999999996
8434,41179587,2023-12-27 11:08:01,buy,0.02,eurusd,1.10514,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.2,0.0,0.0,1.58,141367.55999999997
8435,41179592,2023-12-27 11:09:02,buy,0.02,eurusd,1.10511,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.2,0.0,0.0,1.64,141368.99999999997
8436,41179633,2023-12-27 11:24:01,buy,0.02,eurusd,1.1051,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.2,0.0,0.0,1.66,141370.45999999996
8437,41179654,2023-12-27 11:32:09,buy,0.02,eurusd,1.10509,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.2,0.0,0.0,1.68,141371.93999999997
8438,41179662,2023-12-27 11:33:03,buy,0.02,eurusd,1.10507,0.0,1.10592,2023-12-27 11:57:30,1.10593,-0.2,0.0,0.0,1.72,141373.45999999996
