,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
13277,41340266,2024-01-16 16:05:15,sell,0.02,eurusd,1.08723,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.2,0.0,0.0,-1.6,150186.32999999938
13279,41340272,2024-01-16 16:05:16,sell,0.02,eurusd,1.08723,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.2,0.0,0.0,-1.6,150189.48999999935
13280,41340395,2024-01-16 16:05:35,sell,0.02,eurusd,1.08765,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.2,0.0,0.0,-0.76,150188.52999999936
13281,41340430,2024-01-16 16:06:01,sell,0.02,eurusd,1.08786,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.2,0.0,0.0,-0.34,150187.98999999935
13282,41340465,2024-01-16 16:07:02,sell,0.02,eurusd,1.08785,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.2,0.0,0.0,-0.36,150187.42999999935
13283,41340517,2024-01-16 16:15:08,sell,0.02,eurusd,1.08791,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.2,0.0,0.0,-0.24,150186.98999999935
13284,41340554,2024-01-16 16:16:01,sell,0.02,eurusd,1.08809,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.2,0.0,0.0,0.12,150186.90999999936
13286,41340592,2024-01-16 16:17:08,sell,0.02,eurusd,1.08883,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.2,0.0,0.0,1.6,150185.64999999938
13287,41340671,2024-01-16 16:18:08,sell,0.02,eurusd,1.08885,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.2,0.0,0.0,1.64,150187.08999999939
13288,41340706,2024-01-16 16:19:05,sell,0.02,eurusd,1.08879,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.2,0.0,0.0,1.52,150188.40999999936
13290,41340780,2024-01-16 16:20:01,sell,0.04,eurusd,1.08884,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.4,0.0,0.0,3.24,150188.62999999936
13291,41340815,2024-01-16 16:21:01,sell,0.04,eurusd,1.08893,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.4,0.0,0.0,3.6,150191.82999999938
13292,41340854,2024-01-16 16:22:01,sell,0.04,eurusd,1.08881,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.4,0.0,0.0,3.12,150194.54999999938
13293,41340894,2024-01-16 16:23:04,sell,0.04,eurusd,1.08922,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.4,0.0,0.0,4.76,150198.90999999936
13294,41340928,2024-01-16 16:24:03,sell,0.04,eurusd,1.08915,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.4,0.0,0.0,4.48,150202.98999999938
13295,41340962,2024-01-16 16:25:15,sell,0.04,eurusd,1.08939,0.0,1.08804,2024-01-16 16:38:09,1.08803,-0.4,0.0,0.0,5.44,150208.0299999994
