,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
7340,41147835,2023-12-20 16:00:08,buy,0.05,eurusd,1.09741,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.3,0.0,-0.33,-11.35,133774.05000000013
7344,41147895,2023-12-20 16:04:16,buy,0.05,eurusd,1.09731,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.3,0.0,-0.33,-10.85,133924.97000000015
7345,41147912,2023-12-20 16:06:15,buy,0.05,eurusd,1.09721,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.3,0.0,-0.33,-10.35,133913.99000000014
7346,41147945,2023-12-20 16:15:00,buy,0.05,eurusd,1.09721,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.3,0.0,-0.33,-10.35,133903.01000000013
7347,41147960,2023-12-20 16:16:07,buy,0.05,eurusd,1.09716,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.3,0.0,-0.33,-10.1,133892.28000000014
7348,41147976,2023-12-20 16:17:00,buy,0.05,eurusd,1.09703,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.3,0.0,-0.33,-9.45,133882.20000000013
7349,41147994,2023-12-20 16:18:01,buy,0.05,eurusd,1.097,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.3,0.0,-0.33,-9.3,133872.27000000014
7350,41148008,2023-12-20 16:19:01,buy,0.05,eurusd,1.09701,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.3,0.0,-0.33,-9.35,133862.29000000015
7351,41148024,2023-12-20 16:20:07,buy,0.05,eurusd,1.097,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.3,0.0,-0.33,-9.3,133852.36000000013
7352,41148037,2023-12-20 16:21:03,buy,0.05,eurusd,1.09699,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.3,0.0,-0.33,-9.25,133842.48000000016
7353,41148065,2023-12-20 16:27:00,buy,0.1,eurusd,1.09683,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.6,0.0,-0.66,-16.9,133824.32000000012
7354,41148083,2023-12-20 16:28:04,buy,0.1,eurusd,1.09679,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.6,0.0,-0.66,-16.5,133806.56000000014
7355,41148103,2023-12-20 16:32:04,buy,0.1,eurusd,1.09674,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.6,0.0,-0.66,-16.0,133789.30000000013
7356,41148120,2023-12-20 16:34:01,buy,0.1,eurusd,1.09656,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.6,0.0,-0.66,-14.2,133773.84000000014
7357,41148134,2023-12-20 16:35:03,buy,0.1,eurusd,1.09658,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.6,0.0,-0.66,-14.4,133758.18000000014
7358,41148150,2023-12-20 16:36:03,buy,0.1,eurusd,1.09654,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.6,0.0,-0.66,-14.0,133742.92000000016
7359,41148165,2023-12-20 16:37:03,buy,0.1,eurusd,1.09638,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.6,0.0,-0.66,-12.4,133729.26000000013
7360,41148182,2023-12-20 16:38:09,buy,0.1,eurusd,1.09634,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.6,0.0,-0.66,-12.0,133716.00000000015
7361,41148210,2023-12-20 16:44:03,buy,0.1,eurusd,1.09628,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.6,0.0,-0.66,-11.4,133703.34000000014
7362,41148223,2023-12-20 16:45:24,buy,0.1,eurusd,1.09624,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.6,0.0,-0.66,-11.0,133691.08000000013
7363,41148246,2023-12-20 16:48:01,buy,0.15,eurusd,1.09622,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.9,0.0,-0.99,-16.2,133672.99000000014
7364,41148260,2023-12-20 16:49:12,buy,0.15,eurusd,1.09597,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.9,0.0,-0.99,-12.45,133658.65000000014
7365,41148274,2023-12-20 16:50:19,buy,0.15,eurusd,1.09582,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.9,0.0,-0.99,-10.2,133646.56000000014
7366,41148303,2023-12-20 16:57:18,buy,0.15,eurusd,1.09562,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.9,0.0,-0.99,-7.2,133637.47000000015
7367,41148347,2023-12-20 16:58:05,buy,0.15,eurusd,1.09554,0.0,1.09514,2023-12-21 01:32:16,1.09514,-0.9,0.0,-0.99,-6.0,133629.58000000013
