,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
7771,41159567,2023-12-22 08:49:03,sell,0.05,eurusd,1.10015,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.3,0.0,0.0,-9.1,140113.7200000002
7772,41159581,2023-12-22 08:50:01,sell,0.05,eurusd,1.10025,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.3,0.0,0.0,-8.6,140104.82000000018
7773,41159599,2023-12-22 08:51:03,sell,0.05,eurusd,1.10054,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.3,0.0,0.0,-7.15,140097.3700000002
7774,41159615,2023-12-22 08:52:01,sell,0.05,eurusd,1.10064,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.3,0.0,0.0,-6.65,140090.4200000002
7775,41159645,2023-12-22 08:58:03,sell,0.05,eurusd,1.10071,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.3,0.0,0.0,-6.3,140083.82000000018
7776,41159659,2023-12-22 08:59:01,sell,0.05,eurusd,1.10076,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.3,0.0,0.0,-6.05,140077.4700000002
7777,41159676,2023-12-22 09:01:00,sell,0.05,eurusd,1.10089,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.3,0.0,0.0,-5.4,140071.7700000002
7778,41159692,2023-12-22 09:02:01,sell,0.05,eurusd,1.10093,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.3,0.0,0.0,-5.2,140066.2700000002
7779,41159712,2023-12-22 09:03:04,sell,0.05,eurusd,1.1013,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.3,0.0,0.0,-3.35,140062.6200000002
7782,41159762,2023-12-22 09:07:11,sell,0.05,eurusd,1.10134,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.3,0.0,0.0,-3.15,140059.1200000002
7798,41160175,2023-12-22 10:26:02,sell,0.1,eurusd,1.10146,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.6,0.0,0.0,-5.1,140117.7200000002
7799,41160193,2023-12-22 10:27:00,sell,0.1,eurusd,1.10203,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.6,0.0,0.0,0.6,140117.7200000002
7803,41160261,2023-12-22 10:32:07,sell,0.1,eurusd,1.10208,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.6,0.0,0.0,1.1,140126.22000000018
7804,41160366,2023-12-22 11:12:02,sell,0.1,eurusd,1.10222,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.6,0.0,0.0,2.5,140128.12000000017
7805,41160386,2023-12-22 11:14:05,sell,0.1,eurusd,1.10221,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.6,0.0,0.0,2.4,140129.9200000002
7806,41160403,2023-12-22 11:15:08,sell,0.1,eurusd,1.10241,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.6,0.0,0.0,4.4,140133.7200000002
7807,41160437,2023-12-22 11:24:06,sell,0.1,eurusd,1.1024,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.6,0.0,0.0,4.3,140137.4200000002
7808,41160453,2023-12-22 11:25:27,sell,0.1,eurusd,1.10247,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.6,0.0,0.0,5.0,140141.82000000018
7810,41160481,2023-12-22 11:26:01,sell,0.1,eurusd,1.1025,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.6,0.0,0.0,5.3,140149.2200000002
7811,41160501,2023-12-22 11:27:08,sell,0.1,eurusd,1.10267,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.6,0.0,0.0,7.0,140155.6200000002
7812,41160550,2023-12-22 11:31:09,sell,0.15,eurusd,1.10285,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.9,0.0,0.0,13.2,140167.9200000002
7813,41160566,2023-12-22 11:32:00,sell,0.15,eurusd,1.10289,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.9,0.0,0.0,13.8,140180.82000000018
7814,41160588,2023-12-22 11:34:03,sell,0.15,eurusd,1.10288,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.9,0.0,0.0,13.65,140193.57000000018
7815,41160602,2023-12-22 11:35:00,sell,0.15,eurusd,1.10289,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.9,0.0,0.0,13.8,140206.4700000002
7818,41160709,2023-12-22 12:03:08,sell,0.15,eurusd,1.10293,0.0,1.10197,2023-12-22 12:54:59,1.10197,-0.9,0.0,0.0,14.4,140225.9700000002
