,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
5182,41089880,2023-12-11 17:56:12,sell,0.05,eurusd,1.07432,0.0,1.07872,2023-12-12 13:30:06,1.07864,-0.3,0.0,0.03,-21.6,114636.80000000026
5183,41089897,2023-12-11 17:57:02,sell,0.05,eurusd,1.07444,0.0,1.07872,2023-12-12 13:30:06,1.07864,-0.3,0.0,0.03,-21.0,114615.53000000026
5184,41089924,2023-12-11 18:03:00,sell,0.05,eurusd,1.07488,0.0,1.07872,2023-12-12 13:30:06,1.07864,-0.3,0.0,0.03,-18.8,114596.46000000027
5185,41089942,2023-12-11 18:04:15,sell,0.05,eurusd,1.07492,0.0,1.07872,2023-12-12 13:30:06,1.07864,-0.3,0.0,0.03,-18.6,114577.59000000026
5186,41089957,2023-12-11 18:05:02,sell,0.05,eurusd,1.07498,0.0,1.07872,2023-12-12 13:30:06,1.07864,-0.3,0.0,0.03,-18.3,114559.02000000027
5187,41089972,2023-12-11 18:06:06,sell,0.05,eurusd,1.07511,0.0,1.07872,2023-12-12 13:30:06,1.07864,-0.3,0.0,0.03,-17.65,114541.10000000027
5188,41090018,2023-12-11 18:18:14,sell,0.05,eurusd,1.07513,0.0,1.07872,2023-12-12 13:30:06,1.07866,-0.3,0.0,0.03,-17.65,114523.18000000027
5189,41090035,2023-12-11 18:20:12,sell,0.05,eurusd,1.07532,0.0,1.07872,2023-12-12 13:30:06,1.07866,-0.3,0.0,0.03,-16.7,114506.21000000027
5190,41090050,2023-12-11 18:21:07,sell,0.05,eurusd,1.0753,0.0,1.07872,2023-12-12 13:30:06,1.07866,-0.3,0.0,0.03,-16.8,114489.14000000026
5191,41090067,2023-12-11 18:22:14,sell,0.05,eurusd,1.07546,0.0,1.07872,2023-12-12 13:30:06,1.07866,-0.3,0.0,0.03,-16.0,114472.87000000027
5192,41090080,2023-12-11 18:23:23,sell,0.1,eurusd,1.07551,0.0,1.07872,2023-12-12 13:30:06,1.07866,-0.6,0.0,0.05,-31.5,114440.82000000027
5193,41090097,2023-12-11 18:25:11,sell,0.1,eurusd,1.0755,0.0,1.07872,2023-12-12 13:30:06,1.07866,-0.6,0.0,0.05,-31.6,114408.67000000027
5194,41090112,2023-12-11 18:26:11,sell,0.1,eurusd,1.07555,0.0,1.07872,2023-12-12 13:30:06,1.07866,-0.6,0.0,0.05,-31.1,114377.02000000027
5195,41090129,2023-12-11 18:27:14,sell,0.1,eurusd,1.07557,0.0,1.0788,2023-12-12 13:30:06,1.07866,-0.6,0.0,0.05,-30.9,114345.57000000027
5199,41090200,2023-12-11 18:32:04,sell,0.1,eurusd,1.07574,0.0,1.0788,2023-12-12 13:30:06,1.07876,-0.6,0.0,0.05,-30.2,114220.27000000027
5200,41090219,2023-12-11 18:33:12,sell,0.1,eurusd,1.07595,0.0,1.0788,2023-12-12 13:30:06,1.07876,-0.6,0.0,0.05,-28.1,114191.62000000026
5202,41090248,2023-12-11 18:34:07,sell,0.1,eurusd,1.07604,0.0,1.0788,2023-12-12 13:30:06,1.07876,-0.6,0.0,0.05,-27.2,114166.52000000027
5205,41090309,2023-12-11 18:41:11,sell,0.15,eurusd,1.07608,0.0,1.0788,2023-12-12 13:30:06,1.07876,-0.9,0.0,0.08,-40.2,114131.05000000026
5206,41090330,2023-12-11 18:44:07,sell,0.15,eurusd,1.07614,0.0,1.0788,2023-12-12 13:30:06,1.07878,-0.9,0.0,0.08,-39.6,114090.63000000027
5207,41090359,2023-12-11 18:50:06,sell,0.15,eurusd,1.07616,0.0,1.0788,2023-12-12 13:30:06,1.07878,-0.9,0.0,0.08,-39.3,114050.51000000027
5208,41090375,2023-12-11 18:51:10,sell,0.15,eurusd,1.0762,0.0,1.0788,2023-12-12 13:30:06,1.07878,-0.9,0.0,0.08,-38.7,114010.99000000027
5209,41090392,2023-12-11 18:52:57,sell,0.15,eurusd,1.07626,0.0,1.0788,2023-12-12 13:30:06,1.07878,-0.9,0.0,0.08,-37.8,113972.37000000026
5210,41090406,2023-12-11 18:53:32,sell,0.15,eurusd,1.07634,0.0,1.0788,2023-12-12 13:30:06,1.07878,-0.9,0.0,0.08,-36.6,113934.95000000026
5211,41090431,2023-12-11 18:59:02,sell,0.15,eurusd,1.07639,0.0,1.0788,2023-12-12 13:30:06,1.07878,-0.9,0.0,0.08,-35.85,113898.28000000026
5212,41090449,2023-12-11 19:00:34,sell,0.2,eurusd,1.07639,0.0,1.0788,2023-12-12 13:30:06,1.07878,-1.2,0.0,0.11,-47.8,113849.39000000026
5213,41090462,2023-12-11 19:01:11,sell,0.2,eurusd,1.07638,0.0,1.0788,2023-12-12 13:30:06,1.07878,-1.2,0.0,0.11,-48.0,113800.30000000026
5214,41090479,2023-12-11 19:02:05,sell,0.2,eurusd,1.07648,0.0,1.0788,2023-12-12 13:30:06,1.07878,-1.2,0.0,0.11,-46.0,113753.21000000027
5215,41090494,2023-12-11 19:03:03,sell,0.2,eurusd,1.07654,0.0,1.0788,2023-12-12 13:30:06,1.07878,-1.2,0.0,0.11,-44.8,113707.32000000027
5217,41090523,2023-12-11 19:04:24,sell,0.2,eurusd,1.07663,0.0,1.0788,2023-12-12 13:30:06,1.07878,-1.2,0.0,0.11,-43.0,113664.10000000027
5218,41090539,2023-12-11 19:05:11,sell,0.25,eurusd,1.07664,0.0,1.0788,2023-12-12 13:30:06,1.07878,-1.5,0.0,0.14,-53.5,113609.24000000027
5219,41090552,2023-12-11 19:06:01,sell,0.25,eurusd,1.07669,0.0,1.0788,2023-12-12 13:30:06,1.07878,-1.5,0.0,0.14,-52.25,113555.63000000027
5220,41090571,2023-12-11 19:08:26,sell,0.25,eurusd,1.07681,0.0,1.0788,2023-12-12 13:30:06,1.07878,-1.5,0.0,0.14,-49.25,113505.02000000027
5221,41090586,2023-12-11 19:09:04,sell,0.25,eurusd,1.07685,0.0,1.0788,2023-12-12 13:30:06,1.07878,-1.5,0.0,0.14,-48.25,113455.41000000027
5222,41090603,2023-12-11 19:10:01,sell,0.3,eurusd,1.07694,0.0,1.0788,2023-12-12 13:30:06,1.07878,-1.8,0.0,0.16,-55.2,113398.57000000027
5249,41091971,2023-12-12 02:37:02,sell,0.3,eurusd,1.07695,0.0,1.0788,2023-12-12 13:30:06,1.07879,-1.8,0.0,0.0,-55.2,113408.65000000027
5257,41092499,2023-12-12 05:39:05,sell,0.3,eurusd,1.07706,0.0,1.0788,2023-12-12 13:30:06,1.07879,-1.8,0.0,0.0,-51.9,113403.65000000027
5259,41092529,2023-12-12 05:40:48,sell,0.3,eurusd,1.07706,0.0,1.0788,2023-12-12 13:30:06,1.07879,-1.8,0.0,0.0,-51.9,113352.30000000026
5260,41092542,2023-12-12 05:41:05,sell,0.35,eurusd,1.07707,0.0,1.0788,2023-12-12 13:30:06,1.07879,-2.1,0.0,0.0,-60.2,113290.00000000026
5267,41092682,2023-12-12 06:02:01,sell,0.35,eurusd,1.07708,0.0,1.0788,2023-12-12 13:30:06,1.07879,-2.1,0.0,0.0,-59.85,113246.35000000027
5268,41092718,2023-12-12 06:11:04,sell,0.35,eurusd,1.07705,0.0,1.0788,2023-12-12 13:30:06,1.07879,-2.1,0.0,0.0,-60.9,113183.35000000027
5269,41092739,2023-12-12 06:12:14,sell,0.4,eurusd,1.07711,0.0,1.0788,2023-12-12 13:30:06,1.07879,-2.4,0.0,0.0,-67.2,113113.75000000026
5270,41092801,2023-12-12 06:34:08,sell,0.4,eurusd,1.07712,0.0,1.0788,2023-12-12 13:30:06,1.07879,-2.4,0.0,0.0,-66.8,113044.55000000026
5271,41092816,2023-12-12 06:35:07,sell,0.45,eurusd,1.07718,0.0,1.0788,2023-12-12 13:30:06,1.07879,-2.7,0.0,0.0,-72.45,112969.40000000027
5272,41092833,2023-12-12 06:37:16,sell,0.45,eurusd,1.07723,0.0,1.0788,2023-12-12 13:30:06,1.07879,-2.7,0.0,0.0,-70.2,112896.50000000026
5273,41092848,2023-12-12 06:38:48,sell,0.45,eurusd,1.07727,0.0,1.0788,2023-12-12 13:30:06,1.07879,-2.7,0.0,0.0,-68.4,112825.40000000027
5274,41092869,2023-12-12 06:42:01,sell,0.5,eurusd,1.07729,0.0,1.0788,2023-12-12 13:30:06,1.07879,-3.0,0.0,0.0,-75.0,112747.40000000027
5275,41092890,2023-12-12 06:46:02,sell,0.5,eurusd,1.07744,0.0,1.0788,2023-12-12 13:30:06,1.07879,-3.0,0.0,0.0,-67.5,112676.90000000027
5276,41092909,2023-12-12 06:48:09,sell,0.55,eurusd,1.07744,0.0,1.0788,2023-12-12 13:30:06,1.07879,-3.3,0.0,0.0,-74.25,112599.35000000027
5277,41092932,2023-12-12 06:53:12,sell,0.55,eurusd,1.07749,0.0,1.0788,2023-12-12 13:30:06,1.07879,-3.3,0.0,0.0,-71.5,112524.55000000026
5278,41092948,2023-12-12 06:54:12,sell,0.6,eurusd,1.07748,0.0,1.0788,2023-12-12 13:30:06,1.07879,-3.6,0.0,0.0,-78.6,112442.35000000027
5279,41092962,2023-12-12 06:55:16,sell,0.65,eurusd,1.07763,0.0,1.0788,2023-12-12 13:30:06,1.07879,-3.9,0.0,0.0,-75.4,112363.05000000026
5281,41092994,2023-12-12 06:57:24,sell,0.65,eurusd,1.07773,0.0,1.0788,2023-12-12 13:30:06,1.07879,-3.9,0.0,0.0,-68.9,112292.90000000027
5282,41093009,2023-12-12 06:58:18,sell,0.7,eurusd,1.07784,0.0,1.0788,2023-12-12 13:30:06,1.07879,-4.2,0.0,0.0,-66.5,112222.20000000027
5283,41093024,2023-12-12 06:59:30,sell,0.75,eurusd,1.07794,0.0,1.0788,2023-12-12 13:30:06,1.07879,-4.5,0.0,0.0,-63.75,112153.95000000027
5284,41093043,2023-12-12 07:02:21,sell,0.75,eurusd,1.07799,0.0,1.0788,2023-12-12 13:30:06,1.07879,-4.5,0.0,0.0,-60.0,112089.45000000027
5285,41093060,2023-12-12 07:04:17,sell,0.8,eurusd,1.07804,0.0,1.0788,2023-12-12 13:30:06,1.07879,-4.8,0.0,0.0,-60.0,112024.65000000027
5286,41093078,2023-12-12 07:06:45,sell,0.85,eurusd,1.07814,0.0,1.0788,2023-12-12 13:30:06,1.07879,-5.1,0.0,0.0,-55.25,111964.30000000026
5288,41093106,2023-12-12 07:07:44,sell,0.9,eurusd,1.07823,0.0,1.0788,2023-12-12 13:30:06,1.07879,-5.4,0.0,0.0,-50.4,111908.55000000026
5289,41093129,2023-12-12 07:10:03,sell,0.95,eurusd,1.07828,0.0,1.0788,2023-12-12 13:30:06,1.07879,-5.7,0.0,0.0,-48.45,111854.40000000027
5308,41093531,2023-12-12 08:16:11,sell,1.0,eurusd,1.07829,0.0,1.0788,2023-12-12 13:30:06,1.07879,-6.0,0.0,0.0,-50.0,111872.15000000027
5312,41093593,2023-12-12 08:20:31,sell,1.05,eurusd,1.0784,0.0,1.0788,2023-12-12 13:30:06,1.07879,-6.3,0.0,0.0,-40.95,111832.80000000026
5313,41093614,2023-12-12 08:22:29,sell,1.1,eurusd,1.07854,0.0,1.0788,2023-12-12 13:30:06,1.07879,-6.6,0.0,0.0,-27.5,111798.70000000027
5316,41093686,2023-12-12 08:26:49,sell,1.15,eurusd,1.07872,0.0,1.0788,2023-12-12 13:30:06,1.07879,-6.9,0.0,0.0,-8.05,111785.70000000027
5318,41093718,2023-12-12 08:28:11,sell,1.2,eurusd,1.07884,0.0,1.0788,2023-12-12 13:30:06,1.07866,-7.2,0.0,0.0,21.6,111801.90000000027
5320,41093757,2023-12-12 08:34:16,sell,1.25,eurusd,1.07898,0.0,1.0788,2023-12-12 13:30:06,1.07866,-7.5,0.0,0.0,40.0,111836.30000000026
5321,41093776,2023-12-12 08:38:00,sell,1.3,eurusd,1.07897,0.0,1.0788,2023-12-12 13:30:06,1.07866,-7.8,0.0,0.0,40.3,111868.80000000026
5322,41093796,2023-12-12 08:40:00,sell,1.4,eurusd,1.07904,0.0,1.0788,2023-12-12 13:30:06,1.07866,-8.4,0.0,0.0,53.2,111913.60000000027
5331,41094052,2023-12-12 09:47:20,sell,1.45,eurusd,1.0792,0.0,1.0788,2023-12-12 13:30:06,1.07866,-8.7,0.0,0.0,78.3,112013.75000000026
5332,41094078,2023-12-12 09:50:02,sell,1.5,eurusd,1.07926,0.0,1.0788,2023-12-12 13:30:06,1.07866,-9.0,0.0,0.0,90.0,112094.75000000026
5333,41094098,2023-12-12 09:53:28,sell,1.6,eurusd,1.07948,0.0,1.0788,2023-12-12 13:30:06,1.07866,-9.6,0.0,0.0,131.2,112216.35000000027
5334,41094146,2023-12-12 09:57:28,sell,1.7,eurusd,1.0795,0.0,1.0788,2023-12-12 13:30:06,1.07866,-10.2,0.0,0.0,142.8,112348.95000000027
5335,41094178,2023-12-12 10:00:28,sell,1.75,eurusd,1.0796,0.0,1.0788,2023-12-12 13:30:06,1.07866,-10.5,0.0,0.0,164.5,112502.95000000027
5336,41094214,2023-12-12 10:11:03,sell,1.85,eurusd,1.07965,0.0,1.0788,2023-12-12 13:30:06,1.07866,-11.1,0.0,0.0,183.15,112675.00000000026
5337,41094230,2023-12-12 10:12:05,sell,1.95,eurusd,1.07968,0.0,1.0788,2023-12-12 13:30:06,1.07866,-11.7,0.0,0.0,198.9,112862.20000000027
5339,41094257,2023-12-12 10:14:10,sell,2.05,eurusd,1.07992,0.0,1.0788,2023-12-12 13:30:06,1.07866,-12.3,0.0,0.0,258.3,113111.05000000026
5340,41094293,2023-12-12 10:25:44,sell,2.15,eurusd,1.07995,0.0,1.0788,2023-12-12 13:30:06,1.07866,-12.9,0.0,0.0,277.35,113375.50000000026
5345,41094369,2023-12-12 10:31:06,sell,2.25,eurusd,1.08031,0.0,1.0788,2023-12-12 13:30:06,1.07866,-13.5,0.0,0.0,371.25,113731.25000000026
5346,41094387,2023-12-12 10:33:10,sell,2.35,eurusd,1.08036,0.0,1.0788,2023-12-12 13:30:06,1.07866,-14.1,0.0,0.0,399.5,114116.65000000027
5347,41094401,2023-12-12 10:34:22,sell,2.5,eurusd,1.08058,0.0,1.0788,2023-12-12 13:30:06,1.07866,-15.0,0.0,0.0,480.0,114581.65000000027
5348,41094446,2023-12-12 10:48:06,sell,2.6,eurusd,1.08057,0.0,1.0788,2023-12-12 13:30:06,1.07866,-15.6,0.0,0.0,496.6,115062.65000000027
5349,41094469,2023-12-12 10:52:06,sell,2.75,eurusd,1.08061,0.0,1.0788,2023-12-12 13:30:06,1.07866,-16.5,0.0,0.0,536.25,115582.40000000027
5350,41094481,2023-12-12 10:53:11,sell,2.85,eurusd,1.08063,0.0,1.0788,2023-12-12 13:30:06,1.07866,-17.1,0.0,0.0,561.45,116126.75000000026
5376,41095148,2023-12-12 13:13:10,sell,3.0,eurusd,1.08067,0.0,1.0788,2023-12-12 13:30:06,1.07866,-18.0,0.0,0.0,603.0,116814.95000000027
5378,41095189,2023-12-12 13:17:41,sell,3.15,eurusd,1.08081,0.0,1.0788,2023-12-12 13:30:06,1.07866,-18.9,0.0,0.0,677.25,117476.60000000027
5382,41095264,2023-12-12 13:26:09,sell,3.3,eurusd,1.08081,0.0,1.0788,2023-12-12 13:30:06,1.07866,-19.8,0.0,0.0,709.5,118176.90000000027
5383,41095280,2023-12-12 13:27:22,sell,3.5,eurusd,1.08089,0.0,1.0788,2023-12-12 13:30:06,1.07866,-21.0,0.0,0.0,780.5,118936.40000000027
