,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
12344,41300463,2024-01-12 07:32:04,sell,0.01,eurusd,1.09651,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.1,0.0,0.0,-0.38,147885.98999999926
12345,41300528,2024-01-12 07:33:02,sell,0.01,eurusd,1.09658,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.1,0.0,0.0,-0.31,147885.57999999926
12346,41300571,2024-01-12 07:34:05,sell,0.01,eurusd,1.0966,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.1,0.0,0.0,-0.29,147885.18999999925
12349,41300722,2024-01-12 07:51:02,sell,0.01,eurusd,1.09661,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.1,0.0,0.0,-0.28,147899.40999999925
12350,41300765,2024-01-12 07:52:06,sell,0.01,eurusd,1.09661,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.1,0.0,0.0,-0.28,147899.02999999927
12351,41300801,2024-01-12 07:53:05,sell,0.01,eurusd,1.09685,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.1,0.0,0.0,-0.04,147898.88999999926
12352,41300837,2024-01-12 07:54:02,sell,0.01,eurusd,1.09687,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.1,0.0,0.0,-0.02,147898.76999999926
12353,41300900,2024-01-12 08:05:18,sell,0.01,eurusd,1.09694,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.1,0.0,0.0,0.05,147898.71999999927
12354,41300934,2024-01-12 08:06:07,sell,0.01,eurusd,1.09716,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.1,0.0,0.0,0.27,147898.88999999926
12355,41300969,2024-01-12 08:07:02,sell,0.01,eurusd,1.09728,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.1,0.0,0.0,0.39,147899.17999999924
12356,41301008,2024-01-12 08:08:04,sell,0.02,eurusd,1.09742,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.2,0.0,0.0,1.06,147900.03999999925
12357,41301044,2024-01-12 08:09:03,sell,0.02,eurusd,1.0974,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.2,0.0,0.0,1.02,147900.85999999926
12358,41301086,2024-01-12 08:10:16,sell,0.02,eurusd,1.09741,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.2,0.0,0.0,1.04,147901.69999999925
12359,41301126,2024-01-12 08:13:11,sell,0.02,eurusd,1.09765,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.2,0.0,0.0,1.52,147903.01999999926
12360,41301167,2024-01-12 08:16:03,sell,0.02,eurusd,1.09763,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.2,0.0,0.0,1.48,147904.29999999923
12361,41301232,2024-01-12 08:25:11,sell,0.02,eurusd,1.09772,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.2,0.0,0.0,1.66,147905.75999999925
12362,41301266,2024-01-12 08:26:04,sell,0.02,eurusd,1.09789,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.2,0.0,0.0,2.0,147907.55999999924
12367,41301460,2024-01-12 08:34:03,sell,0.02,eurusd,1.09815,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.2,0.0,0.0,2.52,147910.00999999925
12368,41301497,2024-01-12 08:35:20,sell,0.02,eurusd,1.09819,0.0,1.09689,2024-01-12 08:50:52,1.09689,-0.2,0.0,0.0,2.6,147912.40999999925
