,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
5817,41106408,2023-12-14 00:32:08,buy,0.05,eurusd,1.08939,0.0,1.08961,2023-12-14 01:53:48,1.08963,-0.3,0.0,0.0,1.2,120365.24000000025
5819,41106443,2023-12-14 00:35:10,buy,0.05,eurusd,1.08927,0.0,1.08961,2023-12-14 01:53:48,1.08963,-0.3,0.0,0.0,1.8,120374.34000000026
5820,41106459,2023-12-14 00:38:01,buy,0.05,eurusd,1.08915,0.0,1.08961,2023-12-14 01:53:48,1.08963,-0.3,0.0,0.0,2.4,120376.44000000026
5821,41106476,2023-12-14 00:39:08,buy,0.05,eurusd,1.08907,0.0,1.08961,2023-12-14 01:53:48,1.08963,-0.3,0.0,0.0,2.8,120378.94000000026
5822,41106490,2023-12-14 00:40:13,buy,0.05,eurusd,1.08907,0.0,1.08961,2023-12-14 01:53:48,1.08963,-0.3,0.0,0.0,2.8,120381.44000000026
5823,41106506,2023-12-14 00:41:05,buy,0.05,eurusd,1.08888,0.0,1.08961,2023-12-14 01:53:48,1.08963,-0.3,0.0,0.0,3.75,120384.89000000026
5824,41106589,2023-12-14 01:06:13,buy,0.05,eurusd,1.0888,0.0,1.08961,2023-12-14 01:53:48,1.08963,-0.3,0.0,0.0,4.15,120388.74000000025
5825,41106623,2023-12-14 01:14:16,buy,0.05,eurusd,1.08856,0.0,1.08961,2023-12-14 01:53:48,1.08963,-0.3,0.0,0.0,5.35,120393.79000000026
