,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
2317,41024840,2023-11-29 14:36:11,buy,0.01,eurusd,1.09877,0.0,1.09873,2023-11-29 15:03:34,1.09879,-0.06,0.0,0.0,0.02,111071.36000000007
2320,41024865,2023-11-29 14:38:01,buy,0.01,eurusd,1.09857,0.0,1.09873,2023-11-29 15:03:34,1.09879,-0.06,0.0,0.0,0.22,111076.36000000007
2321,41024900,2023-11-29 14:43:05,buy,0.01,eurusd,1.0985,0.0,1.09873,2023-11-29 15:03:34,1.09879,-0.06,0.0,0.0,0.29,111076.59000000008
2322,41024908,2023-11-29 14:44:01,buy,0.01,eurusd,1.09826,0.0,1.09873,2023-11-29 15:03:34,1.09879,-0.06,0.0,0.0,0.53,111077.06000000008
2323,41024927,2023-11-29 14:46:01,buy,0.01,eurusd,1.09823,0.0,1.09873,2023-11-29 15:03:34,1.09879,-0.06,0.0,0.0,0.56,111077.56000000008
2324,41024937,2023-11-29 14:47:06,buy,0.01,eurusd,1.09814,0.0,1.09873,2023-11-29 15:03:34,1.09879,-0.06,0.0,0.0,0.65,111078.15000000008
2325,41024951,2023-11-29 14:50:01,buy,0.01,eurusd,1.09816,0.0,1.09873,2023-11-29 15:03:34,1.09879,-0.06,0.0,0.0,0.63,111078.72000000007
2326,41024966,2023-11-29 14:51:03,buy,0.01,eurusd,1.09811,0.0,1.09873,2023-11-29 15:03:34,1.09879,-0.06,0.0,0.0,0.68,111079.34000000008
2327,41024983,2023-11-29 14:52:12,buy,0.01,eurusd,1.09804,0.0,1.09873,2023-11-29 15:03:34,1.09879,-0.06,0.0,0.0,0.75,111080.03000000009
2328,41025014,2023-11-29 14:58:00,buy,0.01,eurusd,1.09796,0.0,1.09873,2023-11-29 15:03:34,1.09879,-0.06,0.0,0.0,0.83,111080.80000000008
2329,41025023,2023-11-29 14:59:00,buy,0.02,eurusd,1.0978,0.0,1.09873,2023-11-29 15:03:34,1.09879,-0.12,0.0,0.0,1.98,111082.66000000008
2330,41025033,2023-11-29 15:00:05,buy,0.02,eurusd,1.09783,0.0,1.09873,2023-11-29 15:03:34,1.09879,-0.12,0.0,0.0,1.92,111084.46000000008
