,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
2006,41018059,2023-11-28 18:45:06,sell,0.01,eurusd,1.09739,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.06,0.0,0.0,-0.81,110532.64000000007
2007,41018073,2023-11-28 18:46:04,sell,0.01,eurusd,1.09747,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.06,0.0,0.0,-0.73,110531.85000000006
2008,41018080,2023-11-28 18:47:02,sell,0.01,eurusd,1.09766,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.06,0.0,0.0,-0.54,110531.25000000007
2009,41018091,2023-11-28 18:48:02,sell,0.01,eurusd,1.09791,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.06,0.0,0.0,-0.29,110530.90000000007
2010,41018100,2023-11-28 18:49:02,sell,0.01,eurusd,1.09806,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.06,0.0,0.0,-0.14,110530.70000000007
2011,41018109,2023-11-28 18:51:01,sell,0.01,eurusd,1.09816,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.06,0.0,0.0,-0.04,110530.60000000006
2012,41018126,2023-11-28 18:52:00,sell,0.01,eurusd,1.09816,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.06,0.0,0.0,-0.04,110530.50000000007
2013,41018139,2023-11-28 18:53:08,sell,0.01,eurusd,1.09818,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.06,0.0,0.0,-0.02,110530.42000000007
2014,41018146,2023-11-28 18:54:02,sell,0.01,eurusd,1.09826,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.06,0.0,0.0,0.06,110530.42000000007
2015,41018155,2023-11-28 18:55:13,sell,0.01,eurusd,1.09836,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.06,0.0,0.0,0.16,110530.52000000008
2016,41018188,2023-11-28 19:03:01,sell,0.02,eurusd,1.09836,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.12,0.0,0.0,0.32,110530.72000000007
2017,41018205,2023-11-28 19:04:01,sell,0.02,eurusd,1.0984,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.12,0.0,0.0,0.4,110531.00000000007
2018,41018216,2023-11-28 19:07:00,sell,0.02,eurusd,1.09848,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.12,0.0,0.0,0.56,110531.44000000006
2019,41018244,2023-11-28 19:12:02,sell,0.02,eurusd,1.09877,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.12,0.0,0.0,1.14,110532.46000000006
2020,41018281,2023-11-28 19:21:03,sell,0.02,eurusd,1.09878,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.12,0.0,0.0,1.16,110533.50000000007
2021,41018371,2023-11-28 19:41:03,sell,0.02,eurusd,1.09896,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.12,0.0,0.0,1.52,110534.90000000007
2022,41018384,2023-11-28 19:44:00,sell,0.02,eurusd,1.09897,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.12,0.0,0.0,1.54,110536.32000000007
2023,41018405,2023-11-28 19:47:02,sell,0.02,eurusd,1.09901,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.12,0.0,0.0,1.62,110537.82000000007
2024,41018418,2023-11-28 19:49:04,sell,0.02,eurusd,1.09911,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.12,0.0,0.0,1.82,110539.52000000008
2025,41018427,2023-11-28 19:50:00,sell,0.02,eurusd,1.09921,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.12,0.0,0.0,2.02,110541.42000000007
2027,41018445,2023-11-28 19:51:03,sell,0.03,eurusd,1.0992,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.18,0.0,0.0,3.0,110543.91000000006
2028,41018464,2023-11-28 19:52:05,sell,0.03,eurusd,1.09932,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.18,0.0,0.0,3.36,110547.09000000007
2029,41018476,2023-11-28 19:53:02,sell,0.03,eurusd,1.09928,0.0,1.0982,2023-11-28 20:12:26,1.0982,-0.18,0.0,0.0,3.24,110550.15000000007
