,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
14523,41392517,2024-01-19 20:58:01,buy,0.02,eurusd,1.08956,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.2,0.0,-0.58,0.54,156028.24999999953
14524,41392555,2024-01-19 20:59:08,buy,0.02,eurusd,1.08951,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.2,0.0,-0.58,0.64,156028.10999999952
14525,41392589,2024-01-19 21:00:07,buy,0.02,eurusd,1.0895,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.2,0.0,-0.58,0.66,156027.98999999953
14529,41392750,2024-01-19 21:13:01,buy,0.02,eurusd,1.08951,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.2,0.0,-0.58,0.64,156028.36999999953
14530,41392791,2024-01-19 21:16:01,buy,0.02,eurusd,1.08949,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.2,0.0,-0.58,0.68,156028.26999999952
14531,41392828,2024-01-19 21:17:01,buy,0.02,eurusd,1.08944,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.2,0.0,-0.58,0.78,156028.26999999952
14532,41392866,2024-01-19 21:19:02,buy,0.02,eurusd,1.08943,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.2,0.0,-0.58,0.8,156028.2899999995
14538,41395039,2024-01-21 22:09:29,buy,0.02,eurusd,1.08944,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.2,0.0,0.0,0.78,156030.5899999995
14540,41395047,2024-01-21 22:12:26,buy,0.04,eurusd,1.08923,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.4,0.0,0.0,2.4,156033.16999999952
14541,41395051,2024-01-21 22:15:07,buy,0.04,eurusd,1.08921,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.4,0.0,0.0,2.48,156035.24999999953
14542,41395117,2024-01-21 23:28:08,buy,0.04,eurusd,1.08917,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.4,0.0,0.0,2.64,156037.48999999953
14543,41395120,2024-01-21 23:30:09,buy,0.04,eurusd,1.0891,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.4,0.0,0.0,2.92,156040.0099999995
14544,41395125,2024-01-21 23:31:03,buy,0.04,eurusd,1.08909,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.4,0.0,0.0,2.96,156042.56999999954
14545,41395137,2024-01-21 23:43:02,buy,0.04,eurusd,1.08913,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.4,0.0,0.0,2.8,156044.96999999954
14546,41395141,2024-01-21 23:44:04,buy,0.04,eurusd,1.08912,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.4,0.0,0.0,2.84,156047.4099999995
14547,41395145,2024-01-21 23:45:02,buy,0.04,eurusd,1.08912,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.4,0.0,0.0,2.84,156049.8499999995
14549,41395157,2024-01-21 23:47:02,buy,0.04,eurusd,1.08913,0.0,1.08983,2024-01-22 00:49:11,1.08983,-0.4,0.0,0.0,2.8,156054.68999999954
