,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
16018,41460620,2024-01-26 02:20:15,buy,0.01,eurusd,1.08478,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.1,0.0,0.0,-1.38,156824.11999999947
16019,41460691,2024-01-26 02:21:11,buy,0.01,eurusd,1.08482,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.1,0.0,0.0,-1.42,156822.59999999945
16022,41460812,2024-01-26 02:23:32,buy,0.01,eurusd,1.08476,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.1,0.0,0.0,-1.36,156849.18999999948
16023,41460852,2024-01-26 02:24:04,buy,0.01,eurusd,1.08476,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.1,0.0,0.0,-1.36,156847.72999999946
16024,41460890,2024-01-26 02:25:09,buy,0.01,eurusd,1.08474,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.1,0.0,0.0,-1.34,156846.28999999946
16025,41460945,2024-01-26 02:38:05,buy,0.01,eurusd,1.08476,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.1,0.0,0.0,-1.36,156844.82999999946
16026,41460989,2024-01-26 02:41:05,buy,0.01,eurusd,1.08474,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.1,0.0,0.0,-1.34,156843.38999999946
16027,41461025,2024-01-26 02:43:02,buy,0.01,eurusd,1.08472,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.1,0.0,0.0,-1.32,156841.96999999945
16028,41461065,2024-01-26 02:44:06,buy,0.01,eurusd,1.08475,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.1,0.0,0.0,-1.35,156840.51999999944
16029,41461107,2024-01-26 02:46:05,buy,0.01,eurusd,1.08473,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.1,0.0,0.0,-1.33,156839.08999999944
16030,41461143,2024-01-26 02:47:02,buy,0.02,eurusd,1.08464,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.2,0.0,0.0,-2.48,156836.40999999945
16031,41461179,2024-01-26 02:48:11,buy,0.02,eurusd,1.08453,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.2,0.0,0.0,-2.26,156833.94999999946
16032,41461221,2024-01-26 02:51:08,buy,0.02,eurusd,1.08455,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.2,0.0,0.0,-2.3,156831.44999999946
16033,41461259,2024-01-26 02:52:22,buy,0.02,eurusd,1.08454,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.2,0.0,0.0,-2.28,156828.96999999945
16034,41461295,2024-01-26 02:53:05,buy,0.02,eurusd,1.08451,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.2,0.0,0.0,-2.22,156826.54999999946
16035,41461335,2024-01-26 02:54:06,buy,0.02,eurusd,1.08448,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.2,0.0,0.0,-2.16,156824.18999999945
16036,41461375,2024-01-26 02:58:20,buy,0.02,eurusd,1.08441,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.2,0.0,0.0,-2.02,156821.96999999945
16037,41461528,2024-01-26 04:06:05,buy,0.02,eurusd,1.08442,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.2,0.0,0.0,-2.04,156819.72999999946
16038,41461575,2024-01-26 04:13:02,buy,0.02,eurusd,1.0843,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.2,0.0,0.0,-1.8,156817.72999999946
16039,41461615,2024-01-26 04:14:03,buy,0.02,eurusd,1.08422,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.2,0.0,0.0,-1.64,156815.88999999943
16040,41461653,2024-01-26 04:15:08,buy,0.03,eurusd,1.08421,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.3,0.0,0.0,-2.43,156813.15999999945
16041,41461725,2024-01-26 04:39:01,buy,0.03,eurusd,1.0842,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.3,0.0,0.0,-2.4,156810.45999999947
16042,41461767,2024-01-26 04:41:02,buy,0.03,eurusd,1.08417,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.3,0.0,0.0,-2.31,156807.84999999945
16043,41461803,2024-01-26 04:42:02,buy,0.03,eurusd,1.08416,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.3,0.0,0.0,-2.28,156805.26999999947
16044,41461839,2024-01-26 04:43:01,buy,0.03,eurusd,1.08406,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.3,0.0,0.0,-1.98,156802.98999999947
16045,41461879,2024-01-26 04:44:11,buy,0.03,eurusd,1.08402,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.3,0.0,0.0,-1.86,156800.82999999946
16046,41461917,2024-01-26 04:45:01,buy,0.03,eurusd,1.08401,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.3,0.0,0.0,-1.83,156798.6999999995
16047,41461957,2024-01-26 04:46:05,buy,0.04,eurusd,1.08389,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.4,0.0,0.0,-1.96,156796.33999999947
16048,41461994,2024-01-26 04:47:08,buy,0.04,eurusd,1.08387,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.4,0.0,0.0,-1.88,156794.05999999947
16049,41462061,2024-01-26 05:05:06,buy,0.04,eurusd,1.08387,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.4,0.0,0.0,-1.88,156791.77999999945
16051,41462236,2024-01-26 06:09:09,buy,0.04,eurusd,1.0838,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.4,0.0,0.0,-1.6,156790.10999999943
16053,41462351,2024-01-26 06:10:25,buy,0.04,eurusd,1.08377,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.4,0.0,0.0,-1.48,156788.55999999944
16054,41462405,2024-01-26 06:11:18,buy,0.05,eurusd,1.08361,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.5,0.0,0.0,-1.05,156787.00999999943
16055,41462441,2024-01-26 06:12:02,buy,0.05,eurusd,1.0836,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.5,0.0,0.0,-1.0,156785.50999999943
16062,41462726,2024-01-26 06:32:02,buy,0.05,eurusd,1.08361,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.5,0.0,0.0,-1.05,156786.6199999994
16063,41462763,2024-01-26 06:33:07,buy,0.05,eurusd,1.08348,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.5,0.0,0.0,-0.4,156785.71999999942
16064,41462805,2024-01-26 06:34:18,buy,0.06,eurusd,1.08346,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.6,0.0,0.0,-0.36,156784.75999999943
16065,41462847,2024-01-26 06:39:03,buy,0.06,eurusd,1.08345,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.6,0.0,0.0,-0.3,156783.8599999994
16066,41462887,2024-01-26 06:40:02,buy,0.06,eurusd,1.08335,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.6,0.0,0.0,0.3,156783.55999999942
16067,41462923,2024-01-26 06:41:17,buy,0.06,eurusd,1.08325,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.6,0.0,0.0,0.9,156783.8599999994
16068,41462959,2024-01-26 06:42:08,buy,0.07,eurusd,1.08324,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.7,0.0,0.0,1.12,156784.2799999994
16069,41462995,2024-01-26 06:43:07,buy,0.07,eurusd,1.08324,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.7,0.0,0.0,1.12,156784.6999999994
16070,41463035,2024-01-26 06:44:04,buy,0.07,eurusd,1.08305,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.7,0.0,0.0,2.45,156786.4499999994
16076,41463263,2024-01-26 06:50:11,buy,0.08,eurusd,1.08307,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.8,0.0,0.0,2.64,156790.20999999938
16077,41463301,2024-01-26 06:52:05,buy,0.08,eurusd,1.08301,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.8,0.0,0.0,3.12,156792.5299999994
16078,41463337,2024-01-26 06:53:01,buy,0.09,eurusd,1.08292,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.9,0.0,0.0,4.32,156795.9499999994
16079,41463375,2024-01-26 06:54:02,buy,0.09,eurusd,1.0829,0.0,1.0834,2024-01-26 08:43:18,1.0834,-0.9,0.0,0.0,4.5,156799.5499999994
