,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
6363,41119313,2023-12-15 06:01:16,sell,0.05,eurusd,1.09826,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.3,0.0,0.0,2.95,124790.55000000022
6367,41119369,2023-12-15 06:04:05,sell,0.05,eurusd,1.09844,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.3,0.0,0.0,3.85,124875.10000000022
6368,41119383,2023-12-15 06:05:09,sell,0.05,eurusd,1.09846,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.3,0.0,0.0,3.95,124878.75000000022
6369,41119397,2023-12-15 06:06:06,sell,0.05,eurusd,1.09852,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.3,0.0,0.0,4.25,124882.70000000022
6370,41119411,2023-12-15 06:07:06,sell,0.05,eurusd,1.09851,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.3,0.0,0.0,4.2,124886.60000000022
6371,41119424,2023-12-15 06:08:03,sell,0.05,eurusd,1.09853,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.3,0.0,0.0,4.3,124890.60000000022
6372,41119438,2023-12-15 06:09:02,sell,0.05,eurusd,1.09866,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.3,0.0,0.0,4.95,124895.25000000022
6374,41119573,2023-12-15 06:58:12,sell,0.05,eurusd,1.0987,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.3,0.0,0.0,5.15,124934.85000000022
6375,41119589,2023-12-15 07:01:01,sell,0.05,eurusd,1.09876,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.3,0.0,0.0,5.45,124940.00000000022
6376,41119613,2023-12-15 07:06:17,sell,0.05,eurusd,1.09882,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.3,0.0,0.0,5.75,124945.45000000022
6377,41119643,2023-12-15 07:14:12,sell,0.1,eurusd,1.09887,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.6,0.0,0.0,12.0,124956.85000000022
6378,41119657,2023-12-15 07:15:01,sell,0.1,eurusd,1.09887,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.6,0.0,0.0,12.0,124968.25000000022
6379,41119708,2023-12-15 07:31:01,sell,0.1,eurusd,1.09885,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.6,0.0,0.0,11.8,124979.45000000022
6380,41119727,2023-12-15 07:33:13,sell,0.1,eurusd,1.09884,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.6,0.0,0.0,11.7,124990.55000000022
6381,41119741,2023-12-15 07:34:16,sell,0.1,eurusd,1.09888,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.6,0.0,0.0,12.1,125002.05000000022
6382,41119756,2023-12-15 07:35:12,sell,0.1,eurusd,1.09895,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.6,0.0,0.0,12.8,125014.25000000022
6383,41119774,2023-12-15 07:39:04,sell,0.1,eurusd,1.09906,0.0,1.0987,2023-12-15 08:14:59,1.09767,-0.6,0.0,0.0,13.9,125027.55000000022
6384,41119796,2023-12-15 07:42:14,sell,0.1,eurusd,1.09917,0.0,1.0987,2023-12-15 08:14:59,1.09766,-0.6,0.0,0.0,15.1,125042.05000000022
6385,41119808,2023-12-15 07:43:18,sell,0.1,eurusd,1.09933,0.0,1.0987,2023-12-15 08:14:59,1.09766,-0.6,0.0,0.0,16.7,125058.15000000023
6386,41119822,2023-12-15 07:44:05,sell,0.1,eurusd,1.09932,0.0,1.0987,2023-12-15 08:14:59,1.09766,-0.6,0.0,0.0,16.6,125074.15000000023
6387,41119844,2023-12-15 07:49:01,sell,0.15,eurusd,1.09932,0.0,1.0987,2023-12-15 08:14:59,1.09766,-0.9,0.0,0.0,24.9,125098.15000000023
6388,41119868,2023-12-15 07:54:07,sell,0.15,eurusd,1.09943,0.0,1.0987,2023-12-15 08:14:59,1.09766,-0.9,0.0,0.0,26.55,125123.80000000022
6389,41119887,2023-12-15 07:57:00,sell,0.15,eurusd,1.09948,0.0,1.0987,2023-12-15 08:14:59,1.09766,-0.9,0.0,0.0,27.3,125150.20000000022
6390,41119903,2023-12-15 07:59:01,sell,0.15,eurusd,1.09951,0.0,1.0987,2023-12-15 08:14:59,1.09766,-0.9,0.0,0.0,27.75,125177.05000000022
6392,41119931,2023-12-15 08:01:09,sell,0.15,eurusd,1.09967,0.0,1.0987,2023-12-15 08:14:59,1.09766,-0.9,0.0,0.0,30.15,125167.42000000022
6397,41120015,2023-12-15 08:10:38,sell,0.15,eurusd,1.09978,0.0,1.0987,2023-12-15 08:14:59,1.09766,-0.9,0.0,0.0,31.8,125049.60000000022
6398,41120027,2023-12-15 08:11:22,sell,0.15,eurusd,1.09984,0.0,1.0987,2023-12-15 08:14:59,1.09766,-0.9,0.0,0.0,32.7,125081.40000000023
6399,41120043,2023-12-15 08:13:00,sell,0.2,eurusd,1.09984,0.0,1.0987,2023-12-15 08:14:59,1.09766,-1.2,0.0,0.0,43.6,125123.80000000022
