,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
17626,41539941,2024-02-01 14:55:09,buy,0.01,eurusd,1.08294,0.0,1.08296,2024-02-01 15:26:52,1.08296,-0.1,0.0,0.0,0.02,159744.34999999922
17627,41539949,2024-02-01 14:56:03,buy,0.01,eurusd,1.08289,0.0,1.08296,2024-02-01 15:26:52,1.08296,-0.1,0.0,0.0,0.07,159744.31999999922
17628,41540021,2024-02-01 14:58:02,buy,0.01,eurusd,1.0828,0.0,1.08296,2024-02-01 15:26:52,1.08296,-0.1,0.0,0.0,0.16,159744.37999999922
17629,41540069,2024-02-01 15:00:01,buy,0.01,eurusd,1.08074,0.0,1.08296,2024-02-01 15:26:52,1.08296,-0.1,0.0,0.0,2.22,159746.4999999992
