,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
15275,41426742,2024-01-23 18:07:06,sell,0.04,eurusd,1.08357,0.0,1.08907,2024-01-24 16:13:27,1.08906,-0.4,0.0,0.01,-21.96,160250.27999999953
15276,41426779,2024-01-23 18:08:03,sell,0.04,eurusd,1.08359,0.0,1.08907,2024-01-24 16:13:27,1.08906,-0.4,0.0,0.01,-21.88,160228.00999999954
15277,41426837,2024-01-23 18:16:03,sell,0.04,eurusd,1.0836,0.0,1.08907,2024-01-24 16:13:27,1.08906,-0.4,0.0,0.01,-21.84,160205.77999999953
15278,41426874,2024-01-23 18:17:01,sell,0.04,eurusd,1.08364,0.0,1.08907,2024-01-24 16:13:27,1.08906,-0.4,0.0,0.01,-21.68,160183.70999999956
15279,41426911,2024-01-23 18:18:01,sell,0.04,eurusd,1.08375,0.0,1.08907,2024-01-24 16:13:27,1.08906,-0.4,0.0,0.01,-21.24,160162.07999999955
15280,41426949,2024-01-23 18:19:01,sell,0.04,eurusd,1.08379,0.0,1.08907,2024-01-24 16:13:27,1.08906,-0.4,0.0,0.01,-21.08,160140.60999999955
15281,41426996,2024-01-23 18:23:04,sell,0.04,eurusd,1.08379,0.0,1.08907,2024-01-24 16:13:27,1.08906,-0.4,0.0,0.01,-21.08,160119.13999999955
15282,41427039,2024-01-23 18:26:01,sell,0.04,eurusd,1.0838,0.0,1.08907,2024-01-24 16:13:27,1.08906,-0.4,0.0,0.01,-21.04,160097.70999999956
15283,41427076,2024-01-23 18:27:16,sell,0.04,eurusd,1.08386,0.0,1.08907,2024-01-24 16:13:27,1.08906,-0.4,0.0,0.01,-20.8,160076.51999999955
15284,41427115,2024-01-23 18:28:01,sell,0.04,eurusd,1.08389,0.0,1.08907,2024-01-24 16:13:27,1.08906,-0.4,0.0,0.01,-20.68,160055.44999999955
15285,41427158,2024-01-23 18:31:02,sell,0.06,eurusd,1.08388,0.0,1.08907,2024-01-24 16:13:27,1.08906,-0.6,0.0,0.01,-31.08,160023.77999999956
15286,41427272,2024-01-23 19:19:01,sell,0.06,eurusd,1.08392,0.0,1.08907,2024-01-24 16:13:27,1.08906,-0.6,0.0,0.01,-30.84,159992.34999999957
15287,41427325,2024-01-23 19:28:00,sell,0.06,eurusd,1.08394,0.0,1.08907,2024-01-24 16:13:27,1.08906,-0.6,0.0,0.01,-30.72,159961.03999999954
15288,41427364,2024-01-23 19:29:04,sell,0.06,eurusd,1.084,0.0,1.08907,2024-01-24 16:13:27,1.08906,-0.6,0.0,0.01,-30.36,159930.08999999956
15289,41427405,2024-01-23 19:30:29,sell,0.06,eurusd,1.084,0.0,1.08907,2024-01-24 16:13:27,1.08906,-0.6,0.0,0.01,-30.36,159899.13999999955
