,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
7869,41161694,2023-12-22 13:33:17,sell,0.05,eurusd,1.10068,0.0,1.1024,2023-12-22 15:31:38,1.10237,-0.3,0.0,0.0,-8.45,140474.7200000002
7871,41161726,2023-12-22 13:34:08,sell,0.05,eurusd,1.10107,0.0,1.1024,2023-12-22 15:31:38,1.10237,-0.3,0.0,0.0,-6.5,140496.72000000018
7872,41161745,2023-12-22 13:35:08,sell,0.05,eurusd,1.10149,0.0,1.1024,2023-12-22 15:31:38,1.10237,-0.3,0.0,0.0,-4.4,140492.0200000002
7873,41161765,2023-12-22 13:37:01,sell,0.05,eurusd,1.10207,0.0,1.1024,2023-12-22 15:31:38,1.10237,-0.3,0.0,0.0,-1.5,140490.22000000018
7874,41161795,2023-12-22 13:42:00,sell,0.05,eurusd,1.10197,0.0,1.1024,2023-12-22 15:31:38,1.10237,-0.3,0.0,0.0,-2.0,140487.9200000002
7875,41161813,2023-12-22 13:43:00,sell,0.05,eurusd,1.10228,0.0,1.1024,2023-12-22 15:31:38,1.10237,-0.3,0.0,0.0,-0.45,140487.1700000002
7876,41161839,2023-12-22 13:47:00,sell,0.05,eurusd,1.10218,0.0,1.1024,2023-12-22 15:31:38,1.10237,-0.3,0.0,0.0,-0.95,140485.9200000002
7877,41161856,2023-12-22 13:48:03,sell,0.05,eurusd,1.10245,0.0,1.1024,2023-12-22 15:31:38,1.10237,-0.3,0.0,0.0,0.4,140486.0200000002
7878,41161887,2023-12-22 13:53:07,sell,0.05,eurusd,1.1027,0.0,1.1024,2023-12-22 15:31:38,1.10237,-0.3,0.0,0.0,1.65,140487.3700000002
7880,41161916,2023-12-22 13:55:01,sell,0.05,eurusd,1.10265,0.0,1.1024,2023-12-22 15:31:38,1.10237,-0.3,0.0,0.0,1.4,140490.8700000002
7881,41161934,2023-12-22 13:56:07,sell,0.1,eurusd,1.10282,0.0,1.1024,2023-12-22 15:31:38,1.10237,-0.6,0.0,0.0,4.5,140494.7700000002
7883,41161974,2023-12-22 14:00:16,sell,0.1,eurusd,1.10302,0.0,1.1024,2023-12-22 15:31:38,1.10237,-0.6,0.0,0.0,6.5,140503.1700000002
7885,41162001,2023-12-22 14:03:18,sell,0.1,eurusd,1.10308,0.0,1.1024,2023-12-22 15:31:38,1.10237,-0.6,0.0,0.0,7.1,140512.2700000002
7886,41162028,2023-12-22 14:04:04,sell,0.1,eurusd,1.10332,0.0,1.1024,2023-12-22 15:31:38,1.10237,-1.0,0.0,0.0,9.5,140520.7700000002
7887,41162042,2023-12-22 14:05:04,sell,0.02,eurusd,1.10345,0.0,1.1024,2023-12-22 15:31:38,1.10236,-0.2,0.0,0.0,2.18,140522.75000000017
7889,41162072,2023-12-22 14:06:05,sell,0.02,eurusd,1.10362,0.0,1.1024,2023-12-22 15:31:38,1.10236,-0.2,0.0,0.0,2.52,140525.04000000018
7891,41162104,2023-12-22 14:08:00,sell,0.02,eurusd,1.10371,0.0,1.1024,2023-12-22 15:31:38,1.10236,-0.2,0.0,0.0,2.7,140527.62000000017
7892,41162120,2023-12-22 14:09:00,sell,0.02,eurusd,1.10389,0.0,1.1024,2023-12-22 15:31:38,1.10236,-0.2,0.0,0.0,3.06,140530.48000000019
7905,41162484,2023-12-22 14:50:15,sell,0.02,eurusd,1.10399,0.0,1.1024,2023-12-22 15:31:38,1.10236,-0.2,0.0,0.0,3.26,140530.60000000018
