,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
1227,40993242,2023-11-24 12:23:01,buy,0.01,eurusd,1.09249,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.06,0.0,0.0,-0.25,109550.58000000003
1228,40993249,2023-11-24 12:24:08,buy,0.01,eurusd,1.09243,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.06,0.0,0.0,-0.19,109550.33000000003
1232,40993289,2023-11-24 12:34:03,buy,0.01,eurusd,1.09244,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.06,0.0,0.0,-0.2,109565.75000000003
1233,40993297,2023-11-24 12:37:03,buy,0.01,eurusd,1.09242,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.06,0.0,0.0,-0.18,109565.51000000004
1234,40993300,2023-11-24 12:38:02,buy,0.01,eurusd,1.09232,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.06,0.0,0.0,-0.08,109565.37000000002
1235,40993316,2023-11-24 12:42:02,buy,0.01,eurusd,1.09232,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.06,0.0,0.0,-0.08,109565.23000000003
1236,40993322,2023-11-24 12:43:01,buy,0.01,eurusd,1.09222,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.06,0.0,0.0,0.02,109565.19000000003
1237,40993325,2023-11-24 12:44:00,buy,0.01,eurusd,1.09214,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.06,0.0,0.0,0.1,109565.23000000004
1238,40993335,2023-11-24 12:45:13,buy,0.01,eurusd,1.09189,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.06,0.0,0.0,0.35,109565.52000000003
1239,40993339,2023-11-24 12:47:02,buy,0.01,eurusd,1.09186,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.06,0.0,0.0,0.38,109565.84000000003
1240,40993343,2023-11-24 12:48:02,buy,0.02,eurusd,1.0918,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.12,0.0,0.0,0.88,109566.60000000003
1241,40993350,2023-11-24 12:49:02,buy,0.02,eurusd,1.09165,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.12,0.0,0.0,1.18,109567.66000000003
1242,40993393,2023-11-24 13:01:05,buy,0.02,eurusd,1.09155,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.12,0.0,0.0,1.38,109568.92000000003
1243,40993396,2023-11-24 13:02:10,buy,0.02,eurusd,1.09142,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.12,0.0,0.0,1.64,109570.44000000003
1244,40993447,2023-11-24 13:15:04,buy,0.02,eurusd,1.09145,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.12,0.0,0.0,1.58,109571.90000000002
1245,40993453,2023-11-24 13:16:01,buy,0.02,eurusd,1.09138,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.12,0.0,0.0,1.72,109573.50000000003
1246,40993459,2023-11-24 13:18:02,buy,0.02,eurusd,1.09147,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.12,0.0,0.0,1.54,109574.92000000003
1247,40993472,2023-11-24 13:21:09,buy,0.02,eurusd,1.09115,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.12,0.0,0.0,2.18,109576.98000000003
1249,40993480,2023-11-24 13:22:22,buy,0.02,eurusd,1.09095,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.12,0.0,0.0,2.58,109576.99000000003
1253,40993518,2023-11-24 13:31:04,buy,0.02,eurusd,1.09074,0.0,1.09224,2023-11-24 13:57:02,1.09224,-0.12,0.0,0.0,3.0,109573.15000000002
