,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
4489,41071116,2023-12-07 15:13:01,sell,0.01,eurusd,1.07756,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.06,0.0,0.0,-2.05,113688.19000000024
4490,41071130,2023-12-07 15:14:03,sell,0.01,eurusd,1.07771,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.06,0.0,0.0,-1.9,113686.23000000023
4491,41071144,2023-12-07 15:15:22,sell,0.01,eurusd,1.07795,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.06,0.0,0.0,-1.66,113684.51000000023
4492,41071157,2023-12-07 15:16:04,sell,0.01,eurusd,1.07801,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.06,0.0,0.0,-1.6,113682.85000000024
4493,41071168,2023-12-07 15:17:02,sell,0.01,eurusd,1.07821,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.06,0.0,0.0,-1.4,113681.39000000023
4494,41071182,2023-12-07 15:20:01,sell,0.02,eurusd,1.07844,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.12,0.0,0.0,-2.34,113678.93000000023
4496,41071202,2023-12-07 15:22:09,sell,0.02,eurusd,1.07861,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.12,0.0,0.0,-2.0,113676.99000000024
4505,41071332,2023-12-07 15:36:04,sell,0.02,eurusd,1.07876,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.12,0.0,0.0,-1.7,113679.75000000023
4506,41071341,2023-12-07 15:37:12,sell,0.02,eurusd,1.07903,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.12,0.0,0.0,-1.16,113678.47000000023
4508,41071366,2023-12-07 15:38:11,sell,0.02,eurusd,1.07922,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.12,0.0,0.0,-0.78,113677.39000000023
4509,41071381,2023-12-07 15:39:26,sell,0.02,eurusd,1.07919,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.12,0.0,0.0,-0.84,113676.43000000024
4523,41071620,2023-12-07 16:10:00,sell,0.02,eurusd,1.07924,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.12,0.0,0.0,-0.74,113683.90000000023
4524,41071638,2023-12-07 16:14:01,sell,0.02,eurusd,1.07928,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.12,0.0,0.0,-0.66,113683.12000000023
4528,41071750,2023-12-07 16:45:16,sell,0.02,eurusd,1.07932,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.12,0.0,0.0,-0.58,113684.31000000023
4529,41071761,2023-12-07 16:46:03,sell,0.02,eurusd,1.07934,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.12,0.0,0.0,-0.54,113683.65000000023
4530,41071774,2023-12-07 16:47:01,sell,0.03,eurusd,1.07949,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.18,0.0,0.0,-0.36,113683.11000000023
4536,41071851,2023-12-07 16:56:00,sell,0.03,eurusd,1.07946,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.18,0.0,0.0,-0.45,113684.95000000023
4537,41071875,2023-12-07 17:01:05,sell,0.03,eurusd,1.07948,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.18,0.0,0.0,-0.39,113684.38000000024
4539,41071934,2023-12-07 17:17:01,sell,0.03,eurusd,1.0795,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.18,0.0,0.0,-0.33,113684.65000000023
4540,41071945,2023-12-07 17:18:02,sell,0.03,eurusd,1.07953,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.18,0.0,0.0,-0.24,113684.23000000023
4541,41071958,2023-12-07 17:19:10,sell,0.03,eurusd,1.07964,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.18,0.0,0.0,0.09,113684.14000000023
4542,41071974,2023-12-07 17:22:02,sell,0.03,eurusd,1.07977,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.18,0.0,0.0,0.48,113684.44000000024
4543,41071989,2023-12-07 17:24:01,sell,0.04,eurusd,1.07997,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.24,0.0,0.0,1.44,113685.64000000023
4546,41072034,2023-12-07 17:30:04,sell,0.04,eurusd,1.08007,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.24,0.0,0.0,1.84,113688.32000000024
4547,41072047,2023-12-07 17:31:02,sell,0.04,eurusd,1.08015,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.24,0.0,0.0,2.16,113690.24000000024
4548,41072056,2023-12-07 17:32:00,sell,0.04,eurusd,1.08033,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.24,0.0,0.0,2.88,113692.88000000024
4549,41072070,2023-12-07 17:33:01,sell,0.04,eurusd,1.08038,0.0,1.0796,2023-12-07 20:58:43,1.07961,-0.24,0.0,0.0,3.08,113695.72000000023
