,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
4091,41061686,2023-12-06 04:16:05,sell,0.08,eurusd,1.0799,0.0,1.07901,2023-12-06 06:29:23,1.07901,-0.48,0.0,0.0,7.12,113220.9900000002
4092,41061697,2023-12-06 04:18:02,sell,0.08,eurusd,1.07993,0.0,1.07901,2023-12-06 06:29:23,1.07901,-0.48,0.0,0.0,7.36,113227.8700000002
4093,41061710,2023-12-06 04:19:07,sell,0.09,eurusd,1.07993,0.0,1.07901,2023-12-06 06:29:23,1.07901,-0.54,0.0,0.0,8.28,113235.61000000019
4094,41061894,2023-12-06 05:34:08,sell,0.09,eurusd,1.07999,0.0,1.07901,2023-12-06 06:29:23,1.07901,-0.54,0.0,0.0,8.82,113243.89000000019
4095,41061911,2023-12-06 05:38:01,sell,0.09,eurusd,1.08006,0.0,1.07901,2023-12-06 06:29:23,1.07901,-0.54,0.0,0.0,9.45,113252.80000000019
4096,41061973,2023-12-06 05:59:05,sell,0.1,eurusd,1.08017,0.0,1.07901,2023-12-06 06:29:23,1.07901,-0.6,0.0,0.0,11.6,113263.80000000019
