,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
14609,41395686,2024-01-22 03:55:06,buy,0.06,eurusd,1.09018,0.0,1.09074,2024-01-22 06:29:05,1.09075,-0.6,0.0,0.0,3.42,156453.04999999952
14610,41395692,2024-01-22 03:57:04,buy,0.06,eurusd,1.09017,0.0,1.09074,2024-01-22 06:29:05,1.09075,-0.6,0.0,0.0,3.48,156455.92999999953
14611,41395700,2024-01-22 03:58:04,buy,0.06,eurusd,1.09017,0.0,1.09074,2024-01-22 06:29:05,1.09075,-0.6,0.0,0.0,3.48,156458.80999999953
14612,41395704,2024-01-22 03:59:38,buy,0.06,eurusd,1.09016,0.0,1.09074,2024-01-22 06:29:05,1.09075,-0.6,0.0,0.0,3.54,156461.74999999953
14613,41395729,2024-01-22 04:19:12,buy,0.06,eurusd,1.09016,0.0,1.09074,2024-01-22 06:29:05,1.09075,-0.6,0.0,0.0,3.54,156464.68999999954
14614,41395758,2024-01-22 04:42:05,buy,0.06,eurusd,1.09014,0.0,1.09074,2024-01-22 06:29:05,1.09075,-0.6,0.0,0.0,3.66,156467.74999999953
14615,41395762,2024-01-22 04:43:06,buy,0.06,eurusd,1.09014,0.0,1.09074,2024-01-22 06:29:05,1.09075,-0.6,0.0,0.0,3.66,156470.80999999953
14616,41395772,2024-01-22 04:46:05,buy,0.08,eurusd,1.09016,0.0,1.09074,2024-01-22 06:29:05,1.09075,-0.8,0.0,0.0,4.72,156474.72999999952
14617,41395777,2024-01-22 04:48:03,buy,0.08,eurusd,1.09011,0.0,1.09074,2024-01-22 06:29:05,1.09075,-0.8,0.0,0.0,5.12,156479.04999999952
14618,41397148,2024-01-22 05:28:04,buy,0.08,eurusd,1.09006,0.0,1.09074,2024-01-22 06:29:05,1.09075,-0.8,0.0,0.0,5.52,156483.76999999952
14619,41397208,2024-01-22 05:29:05,buy,0.08,eurusd,1.09001,0.0,1.09074,2024-01-22 06:29:05,1.09075,-0.8,0.0,0.0,5.92,156488.88999999952
14620,41397212,2024-01-22 05:30:04,buy,0.08,eurusd,1.09002,0.0,1.09074,2024-01-22 06:29:05,1.09075,-0.8,0.0,0.0,5.84,156493.92999999953
14621,41397216,2024-01-22 05:31:06,buy,0.1,eurusd,1.09006,0.0,1.09074,2024-01-22 06:29:05,1.09075,-1.0,0.0,0.0,6.9,156499.82999999952
14622,41397380,2024-01-22 05:32:02,buy,0.1,eurusd,1.09006,0.0,1.09074,2024-01-22 06:29:05,1.09075,-1.0,0.0,0.0,6.9,156505.72999999952
14623,41397419,2024-01-22 05:33:04,buy,0.1,eurusd,1.09003,0.0,1.09074,2024-01-22 06:29:05,1.09075,-1.0,0.0,0.0,7.2,156511.92999999953
14624,41398532,2024-01-22 05:53:02,buy,0.1,eurusd,1.09002,0.0,1.09074,2024-01-22 06:29:05,1.09075,-1.0,0.0,0.0,7.3,156518.22999999952
14625,41398574,2024-01-22 05:54:08,buy,0.12,eurusd,1.08988,0.0,1.09074,2024-01-22 06:29:05,1.09075,-1.2,0.0,0.0,10.44,156527.46999999954
14626,41398610,2024-01-22 05:55:01,buy,0.12,eurusd,1.08987,0.0,1.09074,2024-01-22 06:29:05,1.09075,-1.2,0.0,0.0,10.56,156536.82999999952
