,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
12904,41325099,2024-01-15 15:51:01,sell,0.04,eurusd,1.09468,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.4,0.0,0.02,1.08,148999.4999999993
12905,41325136,2024-01-15 15:52:02,sell,0.04,eurusd,1.09474,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.4,0.0,0.02,1.32,149000.4399999993
12906,41325170,2024-01-15 15:53:01,sell,0.04,eurusd,1.09471,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.4,0.0,0.02,1.2,149001.2599999993
12907,41325206,2024-01-15 15:54:02,sell,0.04,eurusd,1.09486,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.4,0.0,0.02,1.8,149002.67999999932
12908,41325239,2024-01-15 15:55:03,sell,0.04,eurusd,1.09494,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.4,0.0,0.02,2.12,149004.4199999993
12909,41325277,2024-01-15 15:58:02,sell,0.04,eurusd,1.09503,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.4,0.0,0.02,2.48,149006.51999999932
12911,41325347,2024-01-15 16:00:10,sell,0.04,eurusd,1.09506,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.4,0.0,0.02,2.6,149003.54999999932
12912,41325382,2024-01-15 16:01:05,sell,0.04,eurusd,1.0951,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.4,0.0,0.02,2.76,149005.92999999932
12913,41325416,2024-01-15 16:02:02,sell,0.04,eurusd,1.09514,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.4,0.0,0.02,2.92,149008.46999999933
12919,41325668,2024-01-15 16:28:09,sell,0.06,eurusd,1.09516,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.6,0.0,0.03,4.5,148988.72999999934
12920,41325703,2024-01-15 16:29:04,sell,0.06,eurusd,1.09518,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.6,0.0,0.03,4.62,148992.77999999933
12921,41325737,2024-01-15 16:30:05,sell,0.06,eurusd,1.09519,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.6,0.0,0.03,4.68,148996.88999999934
12924,41325961,2024-01-15 17:34:03,sell,0.06,eurusd,1.09525,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.6,0.0,0.03,5.04,148992.17999999932
12925,41326136,2024-01-15 19:00:08,sell,0.06,eurusd,1.09529,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.6,0.0,0.03,5.28,148996.88999999932
12926,41326171,2024-01-15 19:01:01,sell,0.06,eurusd,1.09535,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.6,0.0,0.03,5.64,149001.95999999932
12927,41326206,2024-01-15 19:02:01,sell,0.06,eurusd,1.09534,0.0,1.09441,2024-01-16 00:00:40,1.09441,-0.6,0.0,0.03,5.58,149006.96999999933
