,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
2989,41037235,2023-12-01 05:02:03,buy,0.01,eurusd,1.09097,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.06,0.0,0.0,-0.56,111834.65000000011
2990,41037246,2023-12-01 05:03:02,buy,0.01,eurusd,1.09079,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.06,0.0,0.0,-0.38,111834.21000000011
2991,41037256,2023-12-01 05:06:01,buy,0.01,eurusd,1.09065,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.06,0.0,0.0,-0.24,111833.91000000012
2992,41037271,2023-12-01 05:08:01,buy,0.01,eurusd,1.09063,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.06,0.0,0.0,-0.22,111833.63000000012
2993,41037296,2023-12-01 05:16:02,buy,0.01,eurusd,1.09061,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.06,0.0,0.0,-0.2,111833.37000000011
2994,41037311,2023-12-01 05:18:04,buy,0.01,eurusd,1.0906,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.06,0.0,0.0,-0.19,111833.12000000011
2995,41037319,2023-12-01 05:20:02,buy,0.01,eurusd,1.09054,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.06,0.0,0.0,-0.13,111832.93000000011
2996,41037620,2023-12-01 07:09:07,buy,0.01,eurusd,1.09053,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.06,0.0,0.0,-0.12,111832.75000000012
2997,41037731,2023-12-01 07:53:11,buy,0.01,eurusd,1.09037,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.06,0.0,0.0,0.04,111832.73000000011
2998,41037738,2023-12-01 07:54:01,buy,0.01,eurusd,1.09038,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.06,0.0,0.0,0.03,111832.70000000011
2999,41037749,2023-12-01 07:55:01,buy,0.02,eurusd,1.0901,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.12,0.0,0.0,0.62,111833.20000000011
3000,41037758,2023-12-01 07:56:04,buy,0.02,eurusd,1.0899,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.12,0.0,0.0,1.02,111834.10000000012
3002,41037782,2023-12-01 07:58:02,buy,0.02,eurusd,1.08965,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.12,0.0,0.0,1.52,111835.67000000011
3004,41037801,2023-12-01 08:00:25,buy,0.02,eurusd,1.08964,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.12,0.0,0.0,1.54,111837.30000000012
3005,41037808,2023-12-01 08:01:03,buy,0.02,eurusd,1.0896,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.12,0.0,0.0,1.62,111838.80000000012
3007,41037830,2023-12-01 08:04:02,buy,0.02,eurusd,1.08949,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.12,0.0,0.0,1.84,111840.84000000011
3015,41037952,2023-12-01 08:32:04,buy,0.02,eurusd,1.08921,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.12,0.0,0.0,2.4,111846.88000000012
3016,41037964,2023-12-01 08:33:12,buy,0.02,eurusd,1.08889,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.12,0.0,0.0,3.04,111849.80000000012
3017,41037974,2023-12-01 08:34:01,buy,0.02,eurusd,1.08881,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.12,0.0,0.0,3.2,111852.88000000012
3018,41037983,2023-12-01 08:35:02,buy,0.02,eurusd,1.08877,0.0,1.0904,2023-12-01 09:44:46,1.09041,-0.12,0.0,0.0,3.28,111856.04000000012
