,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
995,40987903,2023-11-23 13:05:32,sell,0.01,eurusd,1.08993,0.0,1.08978,2023-11-23 14:07:44,1.08978,-0.06,0.0,0.0,0.15,109166.66000000003
996,40987904,2023-11-23 13:06:04,sell,0.01,eurusd,1.09004,0.0,1.08978,2023-11-23 14:07:44,1.08978,-0.06,0.0,0.0,0.26,109166.86000000003
997,40987910,2023-11-23 13:08:02,sell,0.01,eurusd,1.09006,0.0,1.08978,2023-11-23 14:07:44,1.08978,-0.06,0.0,0.0,0.28,109167.08000000003
999,40987952,2023-11-23 13:18:02,sell,0.01,eurusd,1.09005,0.0,1.08978,2023-11-23 14:07:44,1.08978,-0.06,0.0,0.0,0.27,109170.54000000004
1000,40987957,2023-11-23 13:19:01,sell,0.01,eurusd,1.0901,0.0,1.08978,2023-11-23 14:07:44,1.08978,-0.06,0.0,0.0,0.32,109170.80000000003
1001,40987963,2023-11-23 13:21:03,sell,0.01,eurusd,1.09017,0.0,1.08978,2023-11-23 14:07:44,1.08978,-0.06,0.0,0.0,0.39,109171.13000000003
1002,40987977,2023-11-23 13:23:05,sell,0.01,eurusd,1.09019,0.0,1.08978,2023-11-23 14:07:44,1.08978,-0.06,0.0,0.0,0.41,109171.48000000003
1003,40988003,2023-11-23 13:29:01,sell,0.01,eurusd,1.09019,0.0,1.08978,2023-11-23 14:07:44,1.08978,-0.06,0.0,0.0,0.41,109171.83000000003
1004,40988008,2023-11-23 13:32:10,sell,0.01,eurusd,1.09028,0.0,1.08978,2023-11-23 14:07:44,1.08978,-0.06,0.0,0.0,0.5,109172.27000000003
1005,40988038,2023-11-23 13:35:08,sell,0.01,eurusd,1.0903,0.0,1.08978,2023-11-23 14:07:44,1.08978,-0.06,0.0,0.0,0.52,109172.73000000003
1006,40988039,2023-11-23 13:36:02,sell,0.02,eurusd,1.09039,0.0,1.08978,2023-11-23 14:07:44,1.08978,-0.12,0.0,0.0,1.22,109173.83000000003
1007,40988044,2023-11-23 13:38:03,sell,0.02,eurusd,1.09039,0.0,1.08978,2023-11-23 14:07:44,1.08978,-0.12,0.0,0.0,1.22,109174.93000000002
1008,40988059,2023-11-23 13:41:02,sell,0.02,eurusd,1.09045,0.0,1.08978,2023-11-23 14:07:44,1.08978,-0.12,0.0,0.0,1.34,109176.15000000002
1009,40988062,2023-11-23 13:42:03,sell,0.02,eurusd,1.0905,0.0,1.08978,2023-11-23 14:07:44,1.08978,-0.12,0.0,0.0,1.44,109177.47000000003
1010,40988086,2023-11-23 13:48:02,sell,0.02,eurusd,1.0905,0.0,1.08978,2023-11-23 14:07:44,1.08978,-0.12,0.0,0.0,1.44,109178.79000000004
