,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
2951,41036625,2023-12-01 02:33:04,buy,0.01,eurusd,1.09118,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.06,0.0,0.0,-0.24,111747.7700000001
2952,41036632,2023-12-01 02:34:03,buy,0.01,eurusd,1.09113,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.06,0.0,0.0,-0.19,111747.5200000001
2953,41036640,2023-12-01 02:35:02,buy,0.01,eurusd,1.09111,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.06,0.0,0.0,-0.17,111747.29000000011
2954,41036651,2023-12-01 02:36:03,buy,0.01,eurusd,1.09104,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.06,0.0,0.0,-0.1,111747.1300000001
2955,41036666,2023-12-01 02:39:03,buy,0.01,eurusd,1.09101,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.06,0.0,0.0,-0.07,111747.00000000012
2959,41036715,2023-12-01 02:48:14,buy,0.01,eurusd,1.0909,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.06,0.0,0.0,0.04,111787.22000000012
2960,41036724,2023-12-01 02:49:08,buy,0.01,eurusd,1.09083,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.06,0.0,0.0,0.11,111787.2700000001
2961,41036731,2023-12-01 02:50:06,buy,0.01,eurusd,1.0908,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.06,0.0,0.0,0.14,111787.35000000011
2962,41036740,2023-12-01 02:51:04,buy,0.01,eurusd,1.09073,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.06,0.0,0.0,0.21,111787.50000000012
2963,41036749,2023-12-01 02:52:09,buy,0.01,eurusd,1.09068,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.06,0.0,0.0,0.26,111787.70000000011
2964,41036778,2023-12-01 03:02:03,buy,0.02,eurusd,1.09067,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.12,0.0,0.0,0.54,111788.12000000011
2965,41036807,2023-12-01 03:10:02,buy,0.02,eurusd,1.09066,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.12,0.0,0.0,0.56,111788.56000000011
2966,41036825,2023-12-01 03:14:03,buy,0.02,eurusd,1.09073,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.12,0.0,0.0,0.42,111788.86000000012
2967,41036868,2023-12-01 03:30:04,buy,0.02,eurusd,1.09065,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.12,0.0,0.0,0.58,111789.32000000011
2968,41036877,2023-12-01 03:32:02,buy,0.02,eurusd,1.09065,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.12,0.0,0.0,0.58,111789.78000000012
2969,41036889,2023-12-01 03:33:05,buy,0.02,eurusd,1.09065,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.12,0.0,0.0,0.58,111790.2400000001
2970,41036898,2023-12-01 03:34:07,buy,0.02,eurusd,1.09061,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.12,0.0,0.0,0.66,111790.78000000012
2971,41036909,2023-12-01 03:37:07,buy,0.02,eurusd,1.0906,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.12,0.0,0.0,0.68,111791.34000000011
2972,41036922,2023-12-01 03:38:09,buy,0.02,eurusd,1.09054,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.12,0.0,0.0,0.8,111792.0200000001
2973,41036931,2023-12-01 03:40:04,buy,0.02,eurusd,1.09046,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.12,0.0,0.0,0.96,111792.86000000012
2974,41036942,2023-12-01 03:42:05,buy,0.03,eurusd,1.09045,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.18,0.0,0.0,1.47,111794.15000000011
2975,41036955,2023-12-01 03:44:10,buy,0.03,eurusd,1.09045,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.18,0.0,0.0,1.47,111795.4400000001
2976,41036962,2023-12-01 03:45:09,buy,0.03,eurusd,1.09041,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.18,0.0,0.0,1.59,111796.85000000011
2977,41036971,2023-12-01 03:47:08,buy,0.03,eurusd,1.0904,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.18,0.0,0.0,1.62,111798.29000000011
2978,41036987,2023-12-01 03:48:03,buy,0.03,eurusd,1.0904,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.18,0.0,0.0,1.62,111799.73000000011
2979,41036994,2023-12-01 03:49:01,buy,0.03,eurusd,1.09024,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.18,0.0,0.0,2.1,111801.65000000011
2980,41037003,2023-12-01 03:50:06,buy,0.03,eurusd,1.09008,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.18,0.0,0.0,2.58,111804.0500000001
2981,41037011,2023-12-01 03:51:05,buy,0.04,eurusd,1.09005,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.24,0.0,0.0,3.56,111807.37000000011
2982,41037028,2023-12-01 03:55:06,buy,0.04,eurusd,1.09005,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.24,0.0,0.0,3.56,111810.69000000012
2983,41037052,2023-12-01 04:00:04,buy,0.04,eurusd,1.09004,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.24,0.0,0.0,3.6,111814.0500000001
2984,41037060,2023-12-01 04:01:02,buy,0.04,eurusd,1.08999,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.24,0.0,0.0,3.8,111817.6100000001
2985,41037069,2023-12-01 04:02:05,buy,0.04,eurusd,1.08994,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.24,0.0,0.0,4.0,111821.37000000011
2986,41037080,2023-12-01 04:03:08,buy,0.05,eurusd,1.09,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.3,0.0,0.0,4.7,111825.7700000001
2987,41037089,2023-12-01 04:04:06,buy,0.05,eurusd,1.09,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.3,0.0,0.0,4.7,111830.17000000011
2988,41037100,2023-12-01 04:07:04,buy,0.05,eurusd,1.08986,0.0,1.09093,2023-12-01 05:01:59,1.09094,-0.3,0.0,0.0,5.4,111835.2700000001
