,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
12215,41294324,2024-01-11 20:17:02,sell,0.01,eurusd,1.09595,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.1,0.0,0.0,-1.4,147708.92999999927
12218,41294462,2024-01-11 20:20:07,sell,0.01,eurusd,1.09618,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.1,0.0,0.0,-1.17,147713.43999999927
12219,41294499,2024-01-11 20:21:02,sell,0.01,eurusd,1.09617,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.1,0.0,0.0,-1.18,147712.15999999928
12220,41294539,2024-01-11 20:22:05,sell,0.01,eurusd,1.09621,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.1,0.0,0.0,-1.14,147710.91999999929
12221,41294577,2024-01-11 20:24:00,sell,0.01,eurusd,1.09622,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.1,0.0,0.0,-1.13,147709.68999999927
12222,41294617,2024-01-11 20:27:02,sell,0.01,eurusd,1.09623,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.1,0.0,0.0,-1.12,147708.46999999927
12223,41294666,2024-01-11 20:33:02,sell,0.01,eurusd,1.09622,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.1,0.0,0.0,-1.13,147707.2399999993
12224,41294706,2024-01-11 20:35:02,sell,0.01,eurusd,1.09618,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.1,0.0,0.0,-1.17,147705.96999999927
12225,41294754,2024-01-11 20:41:01,sell,0.01,eurusd,1.09623,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.1,0.0,0.0,-1.12,147704.74999999927
12226,41294796,2024-01-11 20:44:02,sell,0.01,eurusd,1.09635,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.1,0.0,0.0,-1.0,147703.64999999927
12227,41294832,2024-01-11 20:45:03,sell,0.02,eurusd,1.09641,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.2,0.0,0.0,-1.88,147701.56999999928
12228,41294874,2024-01-11 20:48:03,sell,0.02,eurusd,1.09658,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.2,0.0,0.0,-1.54,147699.82999999926
12229,41294910,2024-01-11 20:49:01,sell,0.02,eurusd,1.09698,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.2,0.0,0.0,-0.74,147698.8899999993
12230,41294946,2024-01-11 20:50:02,sell,0.02,eurusd,1.09702,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.2,0.0,0.0,-0.66,147698.02999999927
12231,41294982,2024-01-11 20:51:03,sell,0.02,eurusd,1.09701,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.2,0.0,0.0,-0.68,147697.14999999927
12232,41295024,2024-01-11 20:53:02,sell,0.02,eurusd,1.09715,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.2,0.0,0.0,-0.4,147696.5499999993
12233,41295063,2024-01-11 20:54:01,sell,0.02,eurusd,1.09719,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.2,0.0,0.0,-0.32,147696.02999999927
12234,41295099,2024-01-11 20:55:17,sell,0.02,eurusd,1.09719,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.2,0.0,0.0,-0.32,147695.50999999928
12235,41295151,2024-01-11 21:02:05,sell,0.02,eurusd,1.09724,0.0,1.09735,2024-01-12 04:23:42,1.09735,-0.2,0.0,0.0,-0.22,147695.08999999927
