,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
2421,41026684,2023-11-29 19:12:28,buy,0.01,eurusd,1.09947,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.06,0.0,-0.09,-1.23,111169.79000000008
2423,41026701,2023-11-29 19:13:04,buy,0.01,eurusd,1.0994,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.06,0.0,-0.09,-1.16,111182.88000000008
2424,41026713,2023-11-29 19:14:01,buy,0.01,eurusd,1.09921,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.06,0.0,-0.09,-0.97,111181.76000000008
2425,41026730,2023-11-29 19:16:02,buy,0.01,eurusd,1.0992,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.06,0.0,-0.09,-0.96,111180.65000000008
2426,41026743,2023-11-29 19:18:01,buy,0.01,eurusd,1.09914,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.06,0.0,-0.09,-0.9,111179.60000000008
2427,41026767,2023-11-29 19:20:03,buy,0.01,eurusd,1.09915,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.06,0.0,-0.09,-0.91,111178.54000000008
2428,41026778,2023-11-29 19:21:01,buy,0.01,eurusd,1.099,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.06,0.0,-0.09,-0.76,111177.63000000009
2429,41026798,2023-11-29 19:23:02,buy,0.01,eurusd,1.09895,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.06,0.0,-0.09,-0.71,111176.77000000009
2430,41026809,2023-11-29 19:25:01,buy,0.01,eurusd,1.09889,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.06,0.0,-0.09,-0.65,111175.97000000009
2431,41026818,2023-11-29 19:26:05,buy,0.01,eurusd,1.09881,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.06,0.0,-0.09,-0.57,111175.25000000009
2432,41026825,2023-11-29 19:27:00,buy,0.02,eurusd,1.0987,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.12,0.0,-0.19,-0.92,111174.02000000009
2433,41026847,2023-11-29 19:28:05,buy,0.02,eurusd,1.09861,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.12,0.0,-0.19,-0.74,111172.97000000009
2434,41026854,2023-11-29 19:29:08,buy,0.02,eurusd,1.09854,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.12,0.0,-0.19,-0.6,111172.06000000008
2435,41026861,2023-11-29 19:30:00,buy,0.02,eurusd,1.09851,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.12,0.0,-0.19,-0.54,111171.21000000008
2436,41026872,2023-11-29 19:31:00,buy,0.02,eurusd,1.09832,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.12,0.0,-0.19,-0.16,111170.74000000008
2437,41026881,2023-11-29 19:32:07,buy,0.02,eurusd,1.0981,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.12,0.0,-0.19,0.28,111170.71000000008
2438,41026902,2023-11-29 19:35:14,buy,0.02,eurusd,1.09805,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.12,0.0,-0.19,0.38,111170.78000000009
2439,41026912,2023-11-29 19:36:09,buy,0.02,eurusd,1.0979,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.12,0.0,-0.19,0.68,111171.15000000008
2440,41026920,2023-11-29 19:37:04,buy,0.02,eurusd,1.09786,0.0,1.09824,2023-11-30 00:53:27,1.09824,-0.12,0.0,-0.19,0.76,111171.6000000001
