,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
1023,40988249,2023-11-23 14:24:02,sell,0.01,eurusd,1.08881,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.06,0.0,0.01,-0.85,109238.25000000003
1025,40988251,2023-11-23 14:25:01,sell,0.01,eurusd,1.08897,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.06,0.0,0.01,-0.69,109250.47000000003
1028,40988277,2023-11-23 14:29:09,sell,0.01,eurusd,1.08909,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.06,0.0,0.01,-0.57,109279.55000000003
1029,40988278,2023-11-23 14:30:07,sell,0.01,eurusd,1.08922,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.06,0.0,0.01,-0.44,109279.06000000003
1030,40988282,2023-11-23 14:31:11,sell,0.01,eurusd,1.08945,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.06,0.0,0.01,-0.21,109278.80000000003
1031,40988283,2023-11-23 14:32:05,sell,0.01,eurusd,1.0896,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.06,0.0,0.01,-0.06,109278.69000000003
1032,40988291,2023-11-23 14:33:04,sell,0.01,eurusd,1.08966,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.06,0.0,0.01,0.0,109278.64000000003
1033,40988301,2023-11-23 14:34:02,sell,0.01,eurusd,1.0897,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.06,0.0,0.01,0.04,109278.63000000003
1034,40988305,2023-11-23 14:37:02,sell,0.01,eurusd,1.08972,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.06,0.0,0.01,0.06,109278.64000000003
1035,40988310,2023-11-23 14:38:03,sell,0.01,eurusd,1.08985,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.06,0.0,0.01,0.19,109278.78000000003
1036,40988356,2023-11-23 14:50:01,sell,0.02,eurusd,1.08985,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.12,0.0,0.01,0.38,109279.05000000003
1037,40988421,2023-11-23 15:04:02,sell,0.02,eurusd,1.08995,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.12,0.0,0.01,0.58,109279.52000000003
1038,40988422,2023-11-23 15:05:01,sell,0.02,eurusd,1.09,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.12,0.0,0.01,0.68,109280.09000000003
1039,40988425,2023-11-23 15:06:05,sell,0.02,eurusd,1.09001,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.12,0.0,0.01,0.7,109280.68000000002
1040,40988429,2023-11-23 15:07:05,sell,0.02,eurusd,1.09004,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.12,0.0,0.01,0.76,109281.33000000003
1041,40988448,2023-11-23 15:10:03,sell,0.02,eurusd,1.09021,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.12,0.0,0.01,1.1,109282.32000000004
1042,40988457,2023-11-23 15:14:01,sell,0.02,eurusd,1.09022,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.12,0.0,0.01,1.12,109283.33000000003
1043,40988470,2023-11-23 15:16:02,sell,0.02,eurusd,1.09023,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.12,0.0,0.01,1.14,109284.36000000003
1044,40988472,2023-11-23 15:17:04,sell,0.02,eurusd,1.09031,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.12,0.0,0.01,1.3,109285.55000000003
1045,40988476,2023-11-23 15:18:03,sell,0.02,eurusd,1.09039,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.12,0.0,0.01,1.46,109286.90000000002
1046,40988481,2023-11-23 15:20:01,sell,0.03,eurusd,1.0904,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.18,0.0,0.02,2.22,109288.96000000002
1048,40988490,2023-11-23 15:21:05,sell,0.03,eurusd,1.09071,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.18,0.0,0.02,3.15,109292.15000000002
1049,40988497,2023-11-23 15:22:07,sell,0.03,eurusd,1.09079,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.18,0.0,0.02,3.39,109295.38000000003
1050,40988504,2023-11-23 15:23:12,sell,0.03,eurusd,1.09091,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.18,0.0,0.02,3.75,109298.97000000003
1051,40988529,2023-11-23 15:31:04,sell,0.03,eurusd,1.09104,0.0,1.08966,2023-11-24 02:36:43,1.08966,-0.18,0.0,0.02,4.14,109302.95000000003
