,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
13390,41345152,2024-01-17 01:17:05,buy,0.02,eurusd,1.0881,0.0,1.08826,2024-01-17 02:08:12,1.0883,-0.2,0.0,0.0,0.4,150334.15999999942
13394,41345293,2024-01-17 01:21:01,buy,0.02,eurusd,1.08807,0.0,1.08826,2024-01-17 02:08:12,1.08831,-0.2,0.0,0.0,0.48,150351.71999999942
13395,41345334,2024-01-17 01:22:02,buy,0.02,eurusd,1.08808,0.0,1.08826,2024-01-17 02:08:12,1.08829,-0.2,0.0,0.0,0.42,150351.93999999942
13396,41345370,2024-01-17 01:23:02,buy,0.02,eurusd,1.08801,0.0,1.08826,2024-01-17 02:08:12,1.08831,-0.2,0.0,0.0,0.6,150352.33999999944
13397,41345406,2024-01-17 01:24:03,buy,0.02,eurusd,1.08801,0.0,1.08826,2024-01-17 02:08:12,1.0883,-0.2,0.0,0.0,0.58,150352.71999999942
13398,41345444,2024-01-17 01:26:01,buy,0.02,eurusd,1.08796,0.0,1.08826,2024-01-17 02:08:12,1.08831,-0.2,0.0,0.0,0.7,150353.21999999942
13399,41345480,2024-01-17 01:27:04,buy,0.02,eurusd,1.0879,0.0,1.08826,2024-01-17 02:08:12,1.08831,-0.2,0.0,0.0,0.82,150353.83999999944
13400,41345515,2024-01-17 01:28:02,buy,0.02,eurusd,1.08776,0.0,1.08826,2024-01-17 02:08:12,1.08831,-0.2,0.0,0.0,1.1,150354.7399999994
13401,41345552,2024-01-17 01:30:01,buy,0.02,eurusd,1.08771,0.0,1.08826,2024-01-17 02:08:12,1.08831,-0.2,0.0,0.0,1.2,150355.7399999994
13402,41345588,2024-01-17 01:31:01,buy,0.02,eurusd,1.08766,0.0,1.08826,2024-01-17 02:08:12,1.0883,-0.2,0.0,0.0,1.28,150356.81999999942
13403,41345624,2024-01-17 01:33:01,buy,0.04,eurusd,1.08757,0.0,1.08826,2024-01-17 02:08:12,1.0883,-0.4,0.0,0.0,2.92,150359.3399999994
13404,41345664,2024-01-17 01:36:01,buy,0.04,eurusd,1.08751,0.0,1.08826,2024-01-17 02:08:12,1.0883,-0.4,0.0,0.0,3.16,150362.09999999942
13405,41345699,2024-01-17 01:37:02,buy,0.04,eurusd,1.08751,0.0,1.08826,2024-01-17 02:08:12,1.0883,-0.4,0.0,0.0,3.16,150364.85999999943
13406,41345734,2024-01-17 01:38:02,buy,0.04,eurusd,1.08748,0.0,1.08826,2024-01-17 02:08:12,1.08831,-0.4,0.0,0.0,3.32,150367.77999999942
13407,41345785,2024-01-17 01:46:04,buy,0.04,eurusd,1.08745,0.0,1.08826,2024-01-17 02:08:12,1.0883,-0.4,0.0,0.0,3.4,150370.77999999945
13408,41345819,2024-01-17 01:47:02,buy,0.04,eurusd,1.08743,0.0,1.08826,2024-01-17 02:08:12,1.08829,-0.4,0.0,0.0,3.44,150373.81999999942
13409,41345853,2024-01-17 01:48:03,buy,0.04,eurusd,1.0874,0.0,1.08826,2024-01-17 02:08:12,1.08831,-0.4,0.0,0.0,3.64,150377.05999999942
