,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
7654,41155290,2023-12-21 14:35:04,buy,0.05,eurusd,1.1,0.0,1.09959,2023-12-21 19:34:06,1.09959,-0.3,0.0,0.0,-2.05,131547.6900000002
7656,41155318,2023-12-21 14:36:08,buy,0.05,eurusd,1.09962,0.0,1.09959,2023-12-21 19:34:06,1.09959,-0.3,0.0,0.0,-0.15,131585.6200000002
7657,41155335,2023-12-21 14:37:01,buy,0.05,eurusd,1.09963,0.0,1.09959,2023-12-21 19:34:06,1.09959,-0.3,0.0,0.0,-0.2,131585.1200000002
7658,41155361,2023-12-21 14:42:01,buy,0.05,eurusd,1.09942,0.0,1.09959,2023-12-21 19:34:06,1.09959,-0.3,0.0,0.0,0.85,131585.6700000002
7659,41155378,2023-12-21 14:43:03,buy,0.05,eurusd,1.09931,0.0,1.09959,2023-12-21 19:34:06,1.09959,-0.3,0.0,0.0,1.4,131586.7700000002
7660,41155416,2023-12-21 14:55:00,buy,0.05,eurusd,1.09909,0.0,1.09959,2023-12-21 19:34:06,1.09959,-0.3,0.0,0.0,2.5,131588.9700000002
7661,41155443,2023-12-21 15:01:01,buy,0.05,eurusd,1.09885,0.0,1.09959,2023-12-21 19:34:06,1.09959,-0.3,0.0,0.0,3.7,131592.3700000002
7662,41155468,2023-12-21 15:05:06,buy,0.05,eurusd,1.09841,0.0,1.09959,2023-12-21 19:34:06,1.09959,-0.3,0.0,0.0,5.9,131597.9700000002
7663,41155482,2023-12-21 15:06:10,buy,0.05,eurusd,1.09809,0.0,1.09959,2023-12-21 19:34:06,1.09959,-0.3,0.0,0.0,7.5,131605.1700000002
7664,41155503,2023-12-21 15:08:17,buy,0.05,eurusd,1.09763,0.0,1.09959,2023-12-21 19:34:06,1.09959,-0.3,0.0,0.0,9.8,131614.6700000002
