,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
13366,41343937,2024-01-16 21:30:12,buy,0.02,eurusd,1.08772,0.0,1.08806,2024-01-17 01:16:29,1.08805,-0.2,0.0,-0.17,0.66,150289.5399999994
13367,41343974,2024-01-16 21:31:03,buy,0.02,eurusd,1.08771,0.0,1.08806,2024-01-17 01:16:29,1.08806,-0.2,0.0,-0.17,0.7,150289.8699999994
13368,41344009,2024-01-16 21:32:01,buy,0.02,eurusd,1.08772,0.0,1.08806,2024-01-17 01:16:29,1.08805,-0.2,0.0,-0.17,0.66,150290.15999999942
13369,41344044,2024-01-16 21:33:01,buy,0.02,eurusd,1.08765,0.0,1.08806,2024-01-17 01:16:29,1.08806,-0.2,0.0,-0.17,0.82,150290.6099999994
13370,41344085,2024-01-16 21:36:01,buy,0.02,eurusd,1.08756,0.0,1.08806,2024-01-17 01:16:29,1.08806,-0.2,0.0,-0.17,1.0,150291.2399999994
13371,41344121,2024-01-16 21:38:01,buy,0.02,eurusd,1.08757,0.0,1.08806,2024-01-17 01:16:29,1.08806,-0.2,0.0,-0.17,0.98,150291.84999999942
13372,41344157,2024-01-16 21:39:01,buy,0.02,eurusd,1.08753,0.0,1.08806,2024-01-17 01:16:29,1.08805,-0.2,0.0,-0.17,1.04,150292.51999999944
13373,41344193,2024-01-16 21:40:01,buy,0.02,eurusd,1.0875,0.0,1.08806,2024-01-17 01:16:29,1.08806,-0.2,0.0,-0.17,1.12,150293.26999999944
13374,41344229,2024-01-16 21:41:02,buy,0.02,eurusd,1.08745,0.0,1.08806,2024-01-17 01:16:29,1.08806,-0.2,0.0,-0.17,1.22,150294.1199999994
13383,41344813,2024-01-17 00:17:01,buy,0.02,eurusd,1.08736,0.0,1.08806,2024-01-17 01:16:29,1.08805,-0.2,0.0,0.0,1.38,150316.21999999945
13384,41344850,2024-01-17 00:19:02,buy,0.04,eurusd,1.08735,0.0,1.08806,2024-01-17 01:16:29,1.08806,-0.4,0.0,0.0,2.84,150318.65999999942
13385,41344884,2024-01-17 00:20:01,buy,0.04,eurusd,1.08735,0.0,1.08806,2024-01-17 01:16:29,1.08806,-0.4,0.0,0.0,2.84,150321.09999999942
13386,41344919,2024-01-17 00:21:01,buy,0.04,eurusd,1.08735,0.0,1.08806,2024-01-17 01:16:29,1.08806,-0.4,0.0,0.0,2.84,150323.53999999943
13387,41344960,2024-01-17 00:24:01,buy,0.04,eurusd,1.08729,0.0,1.08806,2024-01-17 01:16:29,1.08806,-0.4,0.0,0.0,3.08,150326.21999999942
