,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
3047,41038541,2023-12-01 10:47:04,sell,0.01,eurusd,1.08865,0.0,1.08843,2023-12-01 11:06:55,1.08842,-0.06,0.0,0.0,0.23,111874.08000000013
3048,41038556,2023-12-01 10:48:04,sell,0.01,eurusd,1.08865,0.0,1.08843,2023-12-01 11:06:55,1.08842,-0.06,0.0,0.0,0.23,111874.25000000013
3049,41038563,2023-12-01 10:49:03,sell,0.01,eurusd,1.08896,0.0,1.08843,2023-12-01 11:06:55,1.08842,-0.06,0.0,0.0,0.54,111874.73000000013
3050,41038572,2023-12-01 10:50:09,sell,0.01,eurusd,1.08889,0.0,1.08843,2023-12-01 11:06:55,1.08842,-0.06,0.0,0.0,0.47,111875.14000000013
3051,41038583,2023-12-01 10:52:09,sell,0.01,eurusd,1.08902,0.0,1.08843,2023-12-01 11:06:55,1.08842,-0.06,0.0,0.0,0.6,111875.68000000012
3052,41038592,2023-12-01 10:53:01,sell,0.01,eurusd,1.08909,0.0,1.08843,2023-12-01 11:06:55,1.08842,-0.06,0.0,0.0,0.67,111876.29000000012
3053,41038614,2023-12-01 10:58:09,sell,0.01,eurusd,1.08916,0.0,1.08843,2023-12-01 11:06:55,1.08842,-0.06,0.0,0.0,0.74,111876.97000000012
3054,41038634,2023-12-01 11:03:07,sell,0.01,eurusd,1.08916,0.0,1.08843,2023-12-01 11:06:55,1.08842,-0.06,0.0,0.0,0.74,111877.65000000013
