,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
14031,41371377,2024-01-18 10:53:02,buy,0.02,eurusd,1.08949,0.0,1.08718,2024-01-18 21:14:35,1.08719,-0.2,0.0,0.0,-4.6,154277.15999999945
14034,41371486,2024-01-18 10:55:02,buy,0.02,eurusd,1.08952,0.0,1.08718,2024-01-18 21:14:35,1.08718,-0.2,0.0,0.0,-4.68,154278.67999999944
14035,41371523,2024-01-18 10:56:02,buy,0.02,eurusd,1.08946,0.0,1.08718,2024-01-18 21:14:35,1.08718,-0.2,0.0,0.0,-4.56,154273.91999999946
14036,41371561,2024-01-18 10:57:03,buy,0.02,eurusd,1.08943,0.0,1.08718,2024-01-18 21:14:35,1.08719,-0.2,0.0,0.0,-4.48,154269.23999999944
14037,41371606,2024-01-18 11:03:06,buy,0.02,eurusd,1.08928,0.0,1.08718,2024-01-18 21:14:35,1.08719,-0.2,0.0,0.0,-4.18,154264.85999999943
14038,41371647,2024-01-18 11:06:03,buy,0.02,eurusd,1.08925,0.0,1.08718,2024-01-18 21:14:35,1.08718,-0.2,0.0,0.0,-4.14,154260.51999999944
14039,41371684,2024-01-18 11:07:02,buy,0.02,eurusd,1.08888,0.0,1.08718,2024-01-18 21:14:35,1.08719,-0.2,0.0,0.0,-3.38,154256.93999999945
14040,41371730,2024-01-18 11:13:01,buy,0.02,eurusd,1.08882,0.0,1.08718,2024-01-18 21:14:35,1.08719,-0.2,0.0,0.0,-3.26,154253.47999999946
14041,41371766,2024-01-18 11:15:03,buy,0.02,eurusd,1.08875,0.0,1.08718,2024-01-18 21:14:35,1.08719,-0.2,0.0,0.0,-3.12,154250.15999999945
14042,41371806,2024-01-18 11:16:01,buy,0.02,eurusd,1.08876,0.0,1.08718,2024-01-18 21:14:35,1.08718,-0.2,0.0,0.0,-3.16,154246.79999999944
14043,41371843,2024-01-18 11:17:03,buy,0.04,eurusd,1.08865,0.0,1.08718,2024-01-18 21:14:35,1.08718,-0.4,0.0,0.0,-5.88,154240.51999999944
14044,41371938,2024-01-18 11:53:02,buy,0.04,eurusd,1.08865,0.0,1.08718,2024-01-18 21:14:35,1.08719,-0.4,0.0,0.0,-5.84,154234.27999999945
14045,41371976,2024-01-18 11:54:10,buy,0.04,eurusd,1.08856,0.0,1.08718,2024-01-18 21:14:35,1.08719,-0.4,0.0,0.0,-5.48,154228.39999999944
14057,41372469,2024-01-18 12:33:06,buy,0.04,eurusd,1.08849,0.0,1.08718,2024-01-18 21:14:35,1.08719,-0.4,0.0,0.0,-5.2,154233.87999999945
14059,41372545,2024-01-18 12:34:02,buy,0.04,eurusd,1.08816,0.0,1.08718,2024-01-18 21:14:35,1.08718,-0.4,0.0,0.0,-3.92,154230.19999999946
14061,41372617,2024-01-18 12:36:01,buy,0.04,eurusd,1.08802,0.0,1.08718,2024-01-18 21:14:35,1.08718,-0.4,0.0,0.0,-3.36,154227.31999999945
14064,41372733,2024-01-18 12:44:07,buy,0.04,eurusd,1.08785,0.0,1.08718,2024-01-18 21:14:35,1.08718,-0.4,0.0,0.0,-2.68,154226.07999999946
14065,41372775,2024-01-18 12:47:05,buy,0.04,eurusd,1.08782,0.0,1.08718,2024-01-18 21:14:35,1.08718,-0.4,0.0,0.0,-2.56,154223.11999999947
14067,41372845,2024-01-18 12:48:11,buy,0.04,eurusd,1.0876,0.0,1.08718,2024-01-18 21:14:35,1.08718,-0.4,0.0,0.0,-1.68,154221.71999999945
14068,41372882,2024-01-18 12:49:12,buy,0.04,eurusd,1.08751,0.0,1.08718,2024-01-18 21:14:35,1.08719,-0.4,0.0,0.0,-1.28,154220.03999999946
14074,41373114,2024-01-18 13:02:06,buy,0.06,eurusd,1.08749,0.0,1.08718,2024-01-18 21:14:35,1.08719,-0.6,0.0,0.0,-1.8,154222.35999999946
14075,41373149,2024-01-18 13:03:03,buy,0.06,eurusd,1.0875,0.0,1.08718,2024-01-18 21:14:35,1.08719,-0.6,0.0,0.0,-1.86,154219.89999999944
14076,41373198,2024-01-18 13:10:01,buy,0.06,eurusd,1.08743,0.0,1.08718,2024-01-18 21:14:35,1.08719,-0.6,0.0,0.0,-1.44,154217.85999999946
