,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
15359,41430880,2024-01-24 03:49:33,sell,1.26,eurusd,1.08611,0.0,1.08907,2024-01-24 19:04:42,1.08907,-12.6,0.0,0.0,-372.96,151298.71999999956
15360,41430921,2024-01-24 03:51:12,sell,1.32,eurusd,1.08612,0.0,1.08907,2024-01-24 19:04:42,1.08907,-13.2,0.0,0.0,-389.4,150896.11999999953
15370,41431378,2024-01-24 04:38:07,sell,1.4,eurusd,1.08614,0.0,1.08907,2024-01-24 19:04:42,1.08907,-14.0,0.0,0.0,-410.2,150488.99999999953
15371,41431424,2024-01-24 04:41:50,sell,1.46,eurusd,1.08614,0.0,1.08907,2024-01-24 19:04:42,1.08907,-14.6,0.0,0.0,-427.78,150046.61999999953
15372,41431462,2024-01-24 04:43:43,sell,1.54,eurusd,1.08635,0.0,1.08907,2024-01-24 19:04:42,1.08907,-15.4,0.0,0.0,-418.88,149612.33999999956
15376,41431620,2024-01-24 04:47:17,sell,1.62,eurusd,1.08641,0.0,1.08907,2024-01-24 19:04:42,1.08907,-16.2,0.0,0.0,-430.92,149166.37999999954
15378,41431694,2024-01-24 04:48:26,sell,1.7,eurusd,1.08645,0.0,1.08907,2024-01-24 19:04:42,1.08907,-17.0,0.0,0.0,-445.4,148704.61999999953
15379,41431733,2024-01-24 04:49:33,sell,1.78,eurusd,1.08647,0.0,1.08907,2024-01-24 19:04:42,1.08907,-17.8,0.0,0.0,-462.8,148224.01999999952
15380,41431777,2024-01-24 04:52:40,sell,1.86,eurusd,1.08651,0.0,1.08907,2024-01-24 19:04:42,1.08907,-18.6,0.0,0.0,-476.16,147729.25999999954
15392,41432400,2024-01-24 06:37:06,sell,1.96,eurusd,1.08653,0.0,1.08907,2024-01-24 19:04:42,1.08907,-19.6,0.0,0.0,-497.84,147230.7199999995
15393,41432437,2024-01-24 06:38:54,sell,2.06,eurusd,1.08658,0.0,1.08907,2024-01-24 19:04:42,1.08907,-20.6,0.0,0.0,-512.94,146697.17999999953
15394,41432483,2024-01-24 06:43:02,sell,2.16,eurusd,1.08655,0.0,1.08907,2024-01-24 19:04:42,1.08907,-21.6,0.0,0.0,-544.32,146131.2599999995
15395,41432521,2024-01-24 06:44:43,sell,2.28,eurusd,1.08657,0.0,1.08907,2024-01-24 19:04:42,1.08907,-22.8,0.0,0.0,-570.0,145538.45999999953
15396,41432566,2024-01-24 06:46:37,sell,2.38,eurusd,1.08659,0.0,1.08907,2024-01-24 19:04:42,1.08907,-23.8,0.0,0.0,-590.24,144924.41999999952
15397,41432603,2024-01-24 06:48:09,sell,2.5,eurusd,1.08654,0.0,1.08907,2024-01-24 19:04:42,1.08907,-25.0,0.0,0.0,-632.5,144266.91999999952
15398,41432646,2024-01-24 06:50:05,sell,2.64,eurusd,1.08654,0.0,1.08907,2024-01-24 19:04:42,1.08907,-26.4,0.0,0.0,-667.92,143572.5999999995
15399,41432683,2024-01-24 06:51:15,sell,2.76,eurusd,1.08664,0.0,1.08907,2024-01-24 19:04:42,1.08907,-27.6,0.0,0.0,-670.68,142874.31999999954
15400,41432750,2024-01-24 07:05:10,sell,2.9,eurusd,1.08664,0.0,1.08907,2024-01-24 19:04:42,1.08907,-29.0,0.0,0.0,-704.7,142140.61999999953
15401,41432787,2024-01-24 07:07:00,sell,3.04,eurusd,1.08686,0.0,1.08907,2024-01-24 19:04:42,1.08907,-30.4,0.0,0.0,-671.84,141438.37999999954
15405,41432954,2024-01-24 07:15:04,sell,3.2,eurusd,1.08689,0.0,1.08907,2024-01-24 19:04:42,1.08907,-32.0,0.0,0.0,-697.6,140711.65999999954
15406,41433003,2024-01-24 07:24:27,sell,1.68,eurusd,1.08691,0.0,1.08907,2024-01-24 19:04:42,1.08907,-16.8,0.0,0.0,-362.88,140331.97999999952
15407,41433046,2024-01-24 07:28:13,sell,1.76,eurusd,1.08695,0.0,1.08907,2024-01-24 19:04:42,1.08907,-17.6,0.0,0.0,-373.12,139941.25999999954
15408,41433089,2024-01-24 07:31:40,sell,1.85,eurusd,1.08709,0.0,1.08907,2024-01-24 19:04:42,1.08907,-18.5,0.0,0.0,-366.3,139556.45999999953
15409,41433136,2024-01-24 07:35:37,sell,1.94,eurusd,1.08729,0.0,1.08907,2024-01-24 19:04:42,1.08907,-19.4,0.0,0.0,-345.32,139191.73999999953
15412,41433254,2024-01-24 07:39:58,sell,2.04,eurusd,1.08743,0.0,1.08907,2024-01-24 19:04:42,1.08907,-20.4,0.0,0.0,-334.56,138837.56999999954
15413,41433294,2024-01-24 07:43:28,sell,2.14,eurusd,1.08778,0.0,1.08907,2024-01-24 19:04:42,1.08907,-21.4,0.0,0.0,-276.06,138540.10999999952
15416,41433445,2024-01-24 08:03:19,sell,2.25,eurusd,1.0879,0.0,1.08907,2024-01-24 19:04:42,1.08907,-22.5,0.0,0.0,-263.25,138255.49999999953
15434,41434246,2024-01-24 09:07:12,sell,2.36,eurusd,1.08803,0.0,1.08907,2024-01-24 19:04:42,1.08907,-23.6,0.0,0.0,-245.44,137996.0399999995
15438,41434406,2024-01-24 09:12:02,sell,2.48,eurusd,1.08836,0.0,1.08907,2024-01-24 19:04:42,1.08907,-24.8,0.0,0.0,-176.08,137796.55999999953
15439,41434445,2024-01-24 09:14:10,sell,2.6,eurusd,1.08841,0.0,1.08907,2024-01-24 19:04:42,1.08907,-26.0,0.0,0.0,-171.6,137598.95999999953
15445,41434725,2024-01-24 09:36:54,sell,3.16,eurusd,1.08967,0.0,1.08907,2024-01-24 19:04:42,1.08907,-31.6,0.0,0.0,189.6,137759.76999999952
15447,41434818,2024-01-24 09:41:49,sell,3.32,eurusd,1.09026,0.0,1.08907,2024-01-24 19:04:42,1.08907,-33.2,0.0,0.0,395.08,138120.97999999952
15451,41435003,2024-01-24 09:57:29,sell,3.66,eurusd,1.09056,0.0,1.08907,2024-01-24 19:04:42,1.08907,-36.6,0.0,0.0,545.34,138628.51999999952
15482,41436509,2024-01-24 13:15:06,sell,3.85,eurusd,1.09058,0.0,1.08907,2024-01-24 19:04:42,1.08907,-38.5,0.0,0.0,581.35,139204.54999999952
