,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
15387,41432061,2024-01-24 05:09:01,buy,0.04,eurusd,1.08609,0.0,1.08675,2024-01-24 07:06:40,1.08678,-0.4,0.0,0.0,2.76,147737.07999999952
15388,41432118,2024-01-24 05:19:00,buy,0.04,eurusd,1.08606,0.0,1.08675,2024-01-24 07:06:40,1.08678,-0.4,0.0,0.0,2.88,147739.55999999953
15389,41432165,2024-01-24 05:24:25,buy,0.04,eurusd,1.08596,0.0,1.08675,2024-01-24 07:06:40,1.08678,-0.4,0.0,0.0,3.28,147742.43999999954
15390,41432206,2024-01-24 05:25:24,buy,0.04,eurusd,1.08597,0.0,1.08675,2024-01-24 07:06:40,1.08678,-0.4,0.0,0.0,3.24,147745.2799999995
15391,41432243,2024-01-24 05:26:26,buy,0.04,eurusd,1.08596,0.0,1.08675,2024-01-24 07:06:40,1.08678,-0.4,0.0,0.0,3.28,147748.1599999995
