,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
17354,41526526,2024-01-31 20:31:04,sell,0.01,eurusd,1.07994,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.1,0.0,0.0,-1.03,159424.1099999993
17358,41526726,2024-01-31 20:38:04,sell,0.01,eurusd,1.08005,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.1,0.0,0.0,-0.92,159423.71999999927
17359,41526765,2024-01-31 20:39:01,sell,0.01,eurusd,1.07999,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.1,0.0,0.0,-0.98,159422.6399999993
17360,41526805,2024-01-31 20:40:05,sell,0.01,eurusd,1.08021,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.1,0.0,0.0,-0.76,159421.77999999927
17361,41526843,2024-01-31 20:41:07,sell,0.01,eurusd,1.08041,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.1,0.0,0.0,-0.56,159421.1199999993
17362,41526883,2024-01-31 20:43:04,sell,0.01,eurusd,1.08056,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.1,0.0,0.0,-0.41,159420.6099999993
17363,41526925,2024-01-31 20:44:06,sell,0.01,eurusd,1.0807,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.1,0.0,0.0,-0.27,159420.2399999993
17364,41527003,2024-01-31 21:00:08,sell,0.01,eurusd,1.08073,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.1,0.0,0.0,-0.24,159419.89999999927
17365,41527108,2024-01-31 21:04:11,sell,0.01,eurusd,1.08103,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.1,0.0,0.0,0.06,159419.85999999926
17366,41527151,2024-01-31 21:05:18,sell,0.01,eurusd,1.08115,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.1,0.0,0.0,0.18,159419.93999999925
17367,41527217,2024-01-31 21:19:04,sell,0.02,eurusd,1.08115,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.2,0.0,0.0,0.36,159420.09999999928
17368,41527255,2024-01-31 21:20:01,sell,0.02,eurusd,1.08124,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.2,0.0,0.0,0.54,159420.43999999925
17369,41527291,2024-01-31 21:21:03,sell,0.02,eurusd,1.08151,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.2,0.0,0.0,1.08,159421.31999999925
17370,41527408,2024-01-31 21:38:11,sell,0.02,eurusd,1.08159,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.2,0.0,0.0,1.24,159422.35999999926
17371,41527452,2024-01-31 21:39:26,sell,0.02,eurusd,1.08185,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.2,0.0,0.0,1.76,159423.91999999926
17372,41527489,2024-01-31 21:40:03,sell,0.02,eurusd,1.08184,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.2,0.0,0.0,1.74,159425.45999999926
17373,41527574,2024-01-31 21:56:08,sell,0.02,eurusd,1.08187,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.2,0.0,0.0,1.8,159427.05999999924
17374,41527635,2024-01-31 22:16:57,sell,0.02,eurusd,1.08189,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.2,0.0,0.0,1.84,159428.69999999925
17375,41527674,2024-01-31 22:17:18,sell,0.02,eurusd,1.08189,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.2,0.0,0.0,1.84,159430.33999999927
17376,41527733,2024-01-31 22:31:17,sell,0.02,eurusd,1.08189,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.2,0.0,0.0,1.84,159431.97999999925
17377,41527773,2024-01-31 22:32:13,sell,0.03,eurusd,1.08177,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.3,0.0,0.0,2.4,159434.07999999926
17378,41527813,2024-01-31 22:33:12,sell,0.03,eurusd,1.0818,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.3,0.0,0.0,2.49,159436.26999999926
17379,41527853,2024-01-31 22:34:25,sell,0.03,eurusd,1.08187,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.3,0.0,0.0,2.7,159438.66999999923
17380,41527891,2024-01-31 22:35:09,sell,0.03,eurusd,1.08191,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.3,0.0,0.0,2.82,159441.18999999925
17381,41527935,2024-01-31 22:40:36,sell,0.03,eurusd,1.08182,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.3,0.0,0.0,2.55,159443.43999999925
17382,41527972,2024-01-31 22:41:09,sell,0.03,eurusd,1.08183,0.0,1.08097,2024-01-31 23:26:43,1.08097,-0.3,0.0,0.0,2.58,159445.71999999927
