,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
12017,41286471,2024-01-11 14:02:04,sell,0.01,eurusd,1.09346,0.0,1.0948,2024-01-11 14:47:54,1.0948,-0.1,0.0,0.0,-1.34,147565.87999999934
12018,41286511,2024-01-11 14:03:05,sell,0.01,eurusd,1.09356,0.0,1.0948,2024-01-11 14:47:54,1.0948,-0.1,0.0,0.0,-1.24,147564.53999999934
12019,41286553,2024-01-11 14:04:04,sell,0.01,eurusd,1.09365,0.0,1.0948,2024-01-11 14:47:54,1.0948,-0.1,0.0,0.0,-1.15,147563.28999999934
12022,41286682,2024-01-11 14:08:02,sell,0.01,eurusd,1.09374,0.0,1.0948,2024-01-11 14:47:54,1.0948,-0.1,0.0,0.0,-1.06,147569.82999999935
12023,41286730,2024-01-11 14:10:01,sell,0.01,eurusd,1.09381,0.0,1.0948,2024-01-11 14:47:54,1.09479,-0.1,0.0,0.0,-0.98,147568.74999999933
12024,41286765,2024-01-11 14:11:02,sell,0.01,eurusd,1.09401,0.0,1.0948,2024-01-11 14:47:54,1.0948,-0.1,0.0,0.0,-0.79,147567.85999999935
12025,41286804,2024-01-11 14:12:06,sell,0.01,eurusd,1.09444,0.0,1.0948,2024-01-11 14:47:54,1.0948,-0.1,0.0,0.0,-0.36,147567.39999999932
12026,41286842,2024-01-11 14:13:08,sell,0.01,eurusd,1.09461,0.0,1.0948,2024-01-11 14:47:54,1.09479,-0.1,0.0,0.0,-0.18,147567.11999999936
12027,41286879,2024-01-11 14:14:02,sell,0.01,eurusd,1.09455,0.0,1.0948,2024-01-11 14:47:54,1.0948,-0.1,0.0,0.0,-0.25,147566.76999999932
12028,41286917,2024-01-11 14:15:01,sell,0.01,eurusd,1.09479,0.0,1.0948,2024-01-11 14:47:54,1.0948,-0.1,0.0,0.0,-0.01,147566.65999999933
12029,41286956,2024-01-11 14:16:00,sell,0.02,eurusd,1.09496,0.0,1.0948,2024-01-11 14:47:54,1.0948,-0.2,0.0,0.0,0.32,147566.77999999933
12031,41287029,2024-01-11 14:17:01,sell,0.02,eurusd,1.09519,0.0,1.0948,2024-01-11 14:47:54,1.0948,-0.2,0.0,0.0,0.78,147567.56999999934
12035,41287194,2024-01-11 14:25:11,sell,0.02,eurusd,1.09546,0.0,1.0948,2024-01-11 14:47:54,1.0948,-0.2,0.0,0.0,1.32,147570.54999999932
12036,41287229,2024-01-11 14:26:02,sell,0.02,eurusd,1.09583,0.0,1.0948,2024-01-11 14:47:54,1.0948,-0.2,0.0,0.0,2.06,147572.40999999933
12038,41287303,2024-01-11 14:27:13,sell,0.02,eurusd,1.09608,0.0,1.0948,2024-01-11 14:47:54,1.0948,-0.2,0.0,0.0,2.56,147575.0099999993
12039,41287342,2024-01-11 14:28:02,sell,0.02,eurusd,1.09624,0.0,1.0948,2024-01-11 14:47:54,1.0948,-0.2,0.0,0.0,2.88,147577.6899999993
12042,41287456,2024-01-11 14:32:04,sell,0.02,eurusd,1.09629,0.0,1.0948,2024-01-11 14:47:54,1.0948,-0.2,0.0,0.0,2.98,147581.24999999933
12044,41287537,2024-01-11 14:35:14,sell,0.02,eurusd,1.09689,0.0,1.0948,2024-01-11 14:47:54,1.09479,-0.2,0.0,0.0,4.2,147586.10999999932
12046,41287607,2024-01-11 14:36:01,sell,0.02,eurusd,1.09696,0.0,1.0948,2024-01-11 14:47:54,1.09479,-0.2,0.0,0.0,4.34,147588.5599999993
