,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
5465,41097272,2023-12-12 17:19:08,buy,0.05,eurusd,1.07926,0.0,1.07956,2023-12-12 18:03:21,1.07956,-0.3,0.0,0.0,1.5,119081.33000000028
5466,41097289,2023-12-12 17:20:07,buy,0.05,eurusd,1.07925,0.0,1.07956,2023-12-12 18:03:21,1.07956,-0.3,0.0,0.0,1.55,119082.58000000028
5473,41097418,2023-12-12 17:35:09,buy,0.05,eurusd,1.07919,0.0,1.07956,2023-12-12 18:03:21,1.07956,-0.3,0.0,0.0,1.85,119120.31000000027
5474,41097436,2023-12-12 17:37:09,buy,0.05,eurusd,1.07901,0.0,1.07956,2023-12-12 18:03:21,1.07956,-0.3,0.0,0.0,2.75,119122.76000000027
5475,41097451,2023-12-12 17:38:03,buy,0.05,eurusd,1.07901,0.0,1.07956,2023-12-12 18:03:21,1.07956,-0.3,0.0,0.0,2.75,119125.21000000027
5476,41097475,2023-12-12 17:40:17,buy,0.05,eurusd,1.07891,0.0,1.07956,2023-12-12 18:03:21,1.07956,-0.3,0.0,0.0,3.25,119128.16000000027
5477,41097507,2023-12-12 17:48:10,buy,0.05,eurusd,1.07889,0.0,1.07956,2023-12-12 18:03:21,1.07956,-0.3,0.0,0.0,3.35,119131.21000000027
5478,41097520,2023-12-12 17:49:01,buy,0.05,eurusd,1.07868,0.0,1.07956,2023-12-12 18:03:21,1.07956,-0.3,0.0,0.0,4.4,119135.31000000027
5479,41097537,2023-12-12 17:50:04,buy,0.05,eurusd,1.07862,0.0,1.07956,2023-12-12 18:03:21,1.07956,-0.3,0.0,0.0,4.7,119139.71000000028
