,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
6819,41134181,2023-12-18 17:56:11,buy,0.05,eurusd,1.09276,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.3,0.0,-0.34,-1.45,128854.14000000019
6821,41134211,2023-12-18 17:57:03,buy,0.05,eurusd,1.09259,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.3,0.0,-0.34,-0.6,128864.75000000019
6824,41134266,2023-12-18 18:02:01,buy,0.05,eurusd,1.09254,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.3,0.0,-0.34,-0.35,128888.06000000019
6825,41134281,2023-12-18 18:03:01,buy,0.05,eurusd,1.09253,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.3,0.0,-0.34,-0.3,128887.12000000018
6826,41134296,2023-12-18 18:04:01,buy,0.05,eurusd,1.09243,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.3,0.0,-0.34,0.2,128886.6800000002
6827,41134309,2023-12-18 18:05:00,buy,0.05,eurusd,1.09238,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.3,0.0,-0.34,0.45,128886.4900000002
6828,41134360,2023-12-18 18:20:16,buy,0.05,eurusd,1.09222,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.3,0.0,-0.34,1.25,128887.10000000018
6829,41134438,2023-12-18 18:49:07,buy,0.05,eurusd,1.09212,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.3,0.0,-0.34,1.75,128888.2100000002
6830,41134451,2023-12-18 18:50:16,buy,0.05,eurusd,1.09204,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.3,0.0,-0.34,2.15,128889.72000000019
6831,41134505,2023-12-18 19:08:04,buy,0.05,eurusd,1.09204,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.3,0.0,-0.34,2.15,128891.23000000019
6832,41134519,2023-12-18 19:09:07,buy,0.1,eurusd,1.092,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.6,0.0,-0.69,4.7,128894.64000000019
6833,41134536,2023-12-18 19:11:08,buy,0.1,eurusd,1.0919,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.6,0.0,-0.69,5.7,128899.05000000019
6834,41134551,2023-12-18 19:12:01,buy,0.1,eurusd,1.09185,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.6,0.0,-0.69,6.2,128903.9600000002
6837,41134598,2023-12-18 19:15:09,buy,0.1,eurusd,1.09183,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.6,0.0,-0.69,6.4,128913.5700000002
6838,41134617,2023-12-18 19:17:13,buy,0.1,eurusd,1.09173,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.6,0.0,-0.69,7.4,128919.6800000002
6839,41134630,2023-12-18 19:18:00,buy,0.1,eurusd,1.09172,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.6,0.0,-0.69,7.5,128925.89000000019
6840,41134647,2023-12-18 19:19:03,buy,0.1,eurusd,1.09167,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.6,0.0,-0.69,8.0,128932.6000000002
6841,41134660,2023-12-18 19:20:19,buy,0.1,eurusd,1.09157,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.6,0.0,-0.69,9.0,128940.3100000002
6842,41134681,2023-12-18 19:23:05,buy,0.1,eurusd,1.09144,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.6,0.0,-0.69,10.3,128949.3200000002
6843,41134712,2023-12-18 19:32:00,buy,0.1,eurusd,1.09142,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.6,0.0,-0.69,10.5,128958.5300000002
6844,41134732,2023-12-18 19:35:04,buy,0.15,eurusd,1.09135,0.0,1.09246,2023-12-19 00:10:44,1.09247,-0.9,0.0,-1.03,16.8,128973.4000000002
