,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
15422,41433728,2024-01-24 08:30:17,buy,0.01,eurusd,1.08692,0.0,1.08731,2024-01-24 08:34:54,1.08731,-0.1,0.0,0.0,0.39,138259.20999999953
15423,41433765,2024-01-24 08:31:00,buy,0.01,eurusd,1.08671,0.0,1.08731,2024-01-24 08:34:54,1.08731,-0.1,0.0,0.0,0.6,138259.70999999953
15424,41433804,2024-01-24 08:32:01,buy,0.01,eurusd,1.08662,0.0,1.08731,2024-01-24 08:34:54,1.08731,-0.1,0.0,0.0,0.69,138260.29999999952
15425,41433841,2024-01-24 08:33:01,buy,0.01,eurusd,1.08661,0.0,1.08731,2024-01-24 08:34:54,1.08731,-0.1,0.0,0.0,0.7,138260.89999999953
