,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
3310,41047097,2023-12-04 00:37:11,sell,0.01,eurusd,1.08751,0.0,1.08705,2023-12-04 00:58:04,1.08705,-0.06,0.0,0.0,0.46,112144.20000000014
3311,41047105,2023-12-04 00:38:03,sell,0.01,eurusd,1.08754,0.0,1.08705,2023-12-04 00:58:04,1.08705,-0.06,0.0,0.0,0.49,112144.63000000014
3312,41047119,2023-12-04 00:39:02,sell,0.01,eurusd,1.08762,0.0,1.08705,2023-12-04 00:58:04,1.08705,-0.06,0.0,0.0,0.57,112145.14000000013
