,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
17094,41514124,2024-01-31 09:28:06,buy,0.01,eurusd,1.08353,0.0,1.08344,2024-01-31 11:15:01,1.08345,-0.1,0.0,0.0,-0.08,159102.38999999926
17096,41514198,2024-01-31 09:29:01,buy,0.01,eurusd,1.08351,0.0,1.08344,2024-01-31 11:15:01,1.08345,-0.1,0.0,0.0,-0.06,159107.57999999926
17097,41514269,2024-01-31 09:30:15,buy,0.01,eurusd,1.08348,0.0,1.08344,2024-01-31 11:15:01,1.08345,-0.1,0.0,0.0,-0.03,159107.44999999925
17100,41514386,2024-01-31 09:33:03,buy,0.01,eurusd,1.08356,0.0,1.08344,2024-01-31 11:15:01,1.08346,-0.1,0.0,0.0,-0.1,159118.39999999924
17101,41514426,2024-01-31 09:34:00,buy,0.01,eurusd,1.08347,0.0,1.08344,2024-01-31 11:15:01,1.08346,-0.1,0.0,0.0,-0.01,159118.28999999922
17102,41514465,2024-01-31 09:35:20,buy,0.01,eurusd,1.08328,0.0,1.08344,2024-01-31 11:15:01,1.08346,-0.1,0.0,0.0,0.18,159118.36999999924
17103,41514505,2024-01-31 09:36:11,buy,0.01,eurusd,1.08312,0.0,1.08344,2024-01-31 11:15:01,1.08346,-0.1,0.0,0.0,0.34,159118.60999999923
17104,41514543,2024-01-31 09:37:06,buy,0.01,eurusd,1.08311,0.0,1.08344,2024-01-31 11:15:01,1.08345,-0.1,0.0,0.0,0.34,159118.84999999922
17105,41514585,2024-01-31 09:41:02,buy,0.01,eurusd,1.08309,0.0,1.08344,2024-01-31 11:15:01,1.08345,-0.1,0.0,0.0,0.36,159119.10999999923
17106,41514625,2024-01-31 09:44:06,buy,0.01,eurusd,1.08304,0.0,1.08344,2024-01-31 11:15:01,1.08345,-0.1,0.0,0.0,0.41,159119.41999999923
17107,41514690,2024-01-31 09:50:04,buy,0.02,eurusd,1.08302,0.0,1.08344,2024-01-31 11:15:01,1.08346,-0.2,0.0,0.0,0.88,159120.09999999922
17108,41514728,2024-01-31 09:51:06,buy,0.02,eurusd,1.08287,0.0,1.08344,2024-01-31 11:15:01,1.08345,-0.2,0.0,0.0,1.16,159121.05999999924
17109,41514792,2024-01-31 09:52:13,buy,0.02,eurusd,1.0827,0.0,1.08344,2024-01-31 11:15:01,1.08345,-0.2,0.0,0.0,1.5,159122.35999999923
17110,41514831,2024-01-31 09:53:15,buy,0.02,eurusd,1.0826,0.0,1.08344,2024-01-31 11:15:01,1.08346,-0.2,0.0,0.0,1.72,159123.87999999925
17111,41514867,2024-01-31 09:54:10,buy,0.02,eurusd,1.08253,0.0,1.08344,2024-01-31 11:15:01,1.08345,-0.2,0.0,0.0,1.84,159125.51999999923
17112,41514906,2024-01-31 09:55:13,buy,0.02,eurusd,1.08251,0.0,1.08344,2024-01-31 11:15:01,1.08345,-0.2,0.0,0.0,1.88,159127.19999999923
17113,41515019,2024-01-31 09:56:17,buy,0.02,eurusd,1.08243,0.0,1.08344,2024-01-31 11:15:01,1.08345,-0.2,0.0,0.0,2.04,159129.03999999922
17114,41515082,2024-01-31 09:57:18,buy,0.02,eurusd,1.08228,0.0,1.08344,2024-01-31 11:15:01,1.08345,-0.2,0.0,0.0,2.34,159131.17999999924
17133,41515906,2024-01-31 10:55:15,buy,0.02,eurusd,1.08233,0.0,1.08344,2024-01-31 11:15:01,1.08346,-0.2,0.0,0.0,2.26,159144.72999999922
