,Ticket,Open Time,Type,Volume,Item,Opening Price,S / L,T / P,Close Time,Closing Price,Commission,Taxes,Swap,Profit,Balance
1610,41009033,2023-11-27 17:31:01,sell,0.01,eurusd,1.09295,0.0,1.09507,2023-11-28 05:37:52,1.09507,-0.06,0.0,0.0,-2.12,109967.01000000005
1611,41009039,2023-11-27 17:32:00,sell,0.01,eurusd,1.09305,0.0,1.09507,2023-11-28 05:37:52,1.09507,-0.06,0.0,0.0,-2.02,109964.93000000005
1612,41009055,2023-11-27 17:33:04,sell,0.01,eurusd,1.09305,0.0,1.09507,2023-11-28 05:37:52,1.09507,-0.06,0.0,0.0,-2.02,109962.85000000005
1613,41009065,2023-11-27 17:34:02,sell,0.01,eurusd,1.09309,0.0,1.09507,2023-11-28 05:37:52,1.09507,-0.06,0.0,0.0,-1.98,109960.81000000006
1614,41009073,2023-11-27 17:35:01,sell,0.01,eurusd,1.09308,0.0,1.09507,2023-11-28 05:37:52,1.09507,-0.06,0.0,0.0,-1.99,109958.76000000005
1615,41009080,2023-11-27 17:36:00,sell,0.01,eurusd,1.09321,0.0,1.09507,2023-11-28 05:37:52,1.09507,-0.06,0.0,0.0,-1.86,109956.84000000005
1616,41009090,2023-11-27 17:37:02,sell,0.01,eurusd,1.09328,0.0,1.09507,2023-11-28 05:37:52,1.09507,-0.06,0.0,0.0,-1.79,109954.99000000005
1617,41009113,2023-11-27 17:40:05,sell,0.01,eurusd,1.09324,0.0,1.09507,2023-11-28 05:37:52,1.09507,-0.06,0.0,0.0,-1.83,109953.10000000005
1618,41009120,2023-11-27 17:41:01,sell,0.01,eurusd,1.0933,0.0,1.09507,2023-11-28 05:37:52,1.09507,-0.06,0.0,0.0,-1.77,109951.27000000005
1619,41009128,2023-11-27 17:42:05,sell,0.01,eurusd,1.09349,0.0,1.09507,2023-11-28 05:37:52,1.09507,-0.06,0.0,0.0,-1.58,109949.63000000005
1620,41009156,2023-11-27 17:48:11,sell,0.02,eurusd,1.09364,0.0,1.09507,2023-11-28 05:37:52,1.09507,-0.12,0.0,-0.01,-2.86,109946.64000000004
1621,41009186,2023-11-27 17:57:01,sell,0.02,eurusd,1.09364,0.0,1.09507,2023-11-28 05:37:52,1.09507,-0.12,0.0,-0.01,-2.86,109943.65000000005
1622,41009219,2023-11-27 18:03:02,sell,0.02,eurusd,1.09401,0.0,1.09507,2023-11-28 05:37:52,1.09507,-0.12,0.0,-0.01,-2.12,109941.40000000005
1623,41009239,2023-11-27 18:07:02,sell,0.02,eurusd,1.09404,0.0,1.09507,2023-11-28 05:37:52,1.09507,-0.12,0.0,-0.01,-2.06,109939.21000000005
1624,41009251,2023-11-27 18:08:01,sell,0.02,eurusd,1.09409,0.0,1.09507,2023-11-28 05:37:52,1.09507,-0.12,0.0,-0.01,-1.96,109937.12000000005
